id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2147148915,"It has been widely observed that there is no single ""dominant"" SAT solver; instead, different solvers perform best on different instances. Rather than following the traditional approach of choosing the best solver for a given class of instances, we advocate making this decision online on a per-instance basis. Building on previous work, we describe SATzilla, an automated approach for constructing per-instance algorithm portfolios for SAT that use so-called empirical hardness models to choose among their constituent solvers. This approach takes as input a distribution of problem instances and a set of component solvers, and constructs a portfolio optimizing a given objective function (such as mean runtime, percent of instances solved, or score in a competition). The excellent performance of SATzilla was independently verified in the 2007 SAT Competition, where our SATzilla07 solvers won three gold, one silver and one bronze medal. In this article, we go well beyond SATzilla07 by making the portfolio construction scalable and completely automated, and improving it by integrating local search solvers as candidate solvers, by predicting performance score instead of runtime, and by using hierarchical hardness models that take into account different types of SAT instances. We demonstrate the effectiveness of these new techniques in extensive experimental results on data sets including instances from the most recent SAT competition.",,,Lizhong Xu|Frank Hutter|Holger H. Hoos|Kevin Leyton‐Brown,https://openalex.org/A5101686229|https://openalex.org/A5031002895|https://openalex.org/A5025342513|https://openalex.org/A5089807699,https://orcid.org/0000-0003-4453-8200|https://orcid.org/0000-0002-2037-3694|https://orcid.org/0000-0003-0629-0099|https://orcid.org/0000-0002-7644-5327,CA|CA|CA|CA,University of British Columbia|University of British Columbia|University of British Columbia|University of British Columbia,https://openalex.org/I141945490|https://openalex.org/I141945490|https://openalex.org/I141945490|https://openalex.org/I141945490,True|False|False|False,cc-by,0.99852627,827,https://openalex.org/I141945490,SATzilla: Portfolio-based Algorithm Selection for SAT,https://doi.org/10.1613/jair.2490,,40.7915,False,en,True,diamond,Journal of Artificial Intelligence Research,https://openalex.org/P4310315760,AI Access Foundation,https://openalex.org/S139930977,1076-9757,journal,Constraint Satisfaction and Optimization,2008-07-01,2008,article
https://openalex.org/W4212924738,,3480,,,,,,,,,,0.99472892,701,,Experimentation in software engineering: An introduction,https://doi.org/10.1016/s0898-1221(00)90203-7,Colorado State University|University of Ottawa|National Research Council Canada,29.5767,False,en,False,closed,Computers & Mathematics with Applications,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S4210205691,0898-1221,journal,Software Engineering Techniques and Practices,2000-07-01,2000,article
https://openalex.org/W1965398296,,,,Baharum Baharudin|Lam Hong Lee|Khairullah Khan,https://openalex.org/A5039227039|https://openalex.org/A5053152332|https://openalex.org/A5063004787,|https://orcid.org/0000-0002-9911-2808|https://orcid.org/0000-0002-8495-3823,||,,,True|False|False,,0.99383656,642,,A Review of Machine Learning Algorithms for Text-Documents Classification,https://doi.org/10.4304/jait.1.1.4-20,,20.0368,False,en,False,closed,Journal of Advances in Information Technology,,,https://openalex.org/S136819581,1798-2340,journal,Text and Document Classification Technologies,2010-02-01,2010,review
https://openalex.org/W1608654004,,,,David Benavides|Pablo Trinidad|Antonio Ruiz–Cortés,https://openalex.org/A5058851094|https://openalex.org/A5076920559|https://openalex.org/A5072611940,|https://orcid.org/0000-0002-1320-2424|https://orcid.org/0000-0001-9827-1834,ES|ES|ES,Universidad de Sevilla|Universidad de Sevilla|Universidad de Sevilla,https://openalex.org/I79238269|https://openalex.org/I79238269|https://openalex.org/I79238269,True|False|False,cc-by-nc-nd,0.99669148,612,https://openalex.org/I79238269,Automated Reasoning on Feature Models,https://doi.org/10.1007/11431855_34,,20.1528,False,en,True,green,Notes on numerical fluid mechanics and multidisciplinary design,https://openalex.org/P4310319972,Springer International Publishing,https://openalex.org/S4210222342,1612-2909,book series,Advanced Software Engineering Methodologies,2005-01-01,2005,book-chapter
https://openalex.org/W2026750231,,3350,,Ruchika Malhotra,https://openalex.org/A5047796614,https://orcid.org/0000-0003-3872-6213,IN,Delhi Technological University,https://openalex.org/I863896202,True,,0.99868152,612,https://openalex.org/I863896202,A systematic review of machine learning techniques for software fault prediction,https://doi.org/10.1016/j.asoc.2014.11.023,National Aeronautics and Space Administration,54.9416,False,en,False,closed,Applied Soft Computing,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S140556538,1568-4946,journal,Software Engineering Research,2014-11-30,2014,review
https://openalex.org/W2613206411,"Database management system (DBMS) configuration tuning is an essential aspect of any data-intensive application effort. But this is historically a difficult task because DBMSs have hundreds of configuration ""knobs"" that control everything in the system, such as the amount of memory to use for caches and how often data is written to storage. The problem with these knobs is that they are not standardized (i.e., two DBMSs use a different name for the same knob), not independent (i.e., changing one knob can impact others), and not universal (i.e., what works for one application may be sub-optimal for another). Worse, information about the effects of the knobs typically comes only from (expensive) experience.",,,Dana Van Aken|Andrew Pavlo|Geoffrey J. Gordon|Bohan Zhang,https://openalex.org/A5021303191|https://openalex.org/A5049165312|https://openalex.org/A5012830032|https://openalex.org/A5101754335,|https://orcid.org/0000-0001-6040-6991|https://orcid.org/0009-0007-9960-2114|https://orcid.org/0000-0003-4279-4155,US|US|US|CN,Carnegie Mellon University|Carnegie Mellon University|Carnegie Mellon University|Peking University,https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I74973139|https://openalex.org/I20231570,True|False|False|False,,0.99757858,545,https://openalex.org/I74973139,Automatic Database Management System Tuning Through Large-scale Machine Learning,https://doi.org/10.1145/3035918.3064029,National Science Foundation,35.9952,False,en,True,gold,,,,,,,Data Stream Mining Techniques,2017-05-09,2017,article
https://openalex.org/W2586259521,,4830,,Baran Yildiz|José I. Bilbao|A.B. Sproul,https://openalex.org/A5015157128|https://openalex.org/A5101543838|https://openalex.org/A5079645701,https://orcid.org/0000-0003-3555-855X||https://orcid.org/0000-0003-1542-0721,AU|AU|AU,UNSW Sydney|UNSW Sydney|UNSW Sydney,https://openalex.org/I31746571|https://openalex.org/I31746571|https://openalex.org/I31746571,False|True|False,,0.99666071,543,https://openalex.org/I31746571,A review and analysis of regression and machine learning models on commercial building electricity load forecasting,https://doi.org/10.1016/j.rser.2017.02.023,,22.642,False,en,False,closed,Renewable and Sustainable Energy Reviews,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S68497187,1364-0321,journal,Energy Load and Power Forecasting,2017-02-11,2017,review
https://openalex.org/W327991062,,3220,,Thiago Guzella|Walmir M. Caminhas,https://openalex.org/A5027394601|https://openalex.org/A5084981285,https://orcid.org/0000-0002-1374-7379|https://orcid.org/0000-0002-9429-2184,BR|BR,Universidade Federal de Minas Gerais|Universidade Federal de Minas Gerais,https://openalex.org/I110200422|https://openalex.org/I110200422,True|False,,0.99885742,536,https://openalex.org/I110200422,A review of machine learning approaches to Spam filtering,https://doi.org/10.1016/j.eswa.2009.02.037,,61.979,False,en,False,closed,Expert Systems with Applications,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S13144211,0957-4174,journal,Spam and Phishing Detection,2009-02-22,2009,review
https://openalex.org/W3128452405,,,,Christoph Molnar,https://openalex.org/A5073896055,https://orcid.org/0000-0003-2331-868X,,,,True,,0.9990745,517,,Interpretable Machine Learning,,,67.8086,False,en,False,closed,,,,,,,Explainable Artificial Intelligence (XAI),2020-02-28,2020,book
https://openalex.org/W1851422430,"Online reviews are often the primary factor in a customer’s decision to purchase a product or service, and are a valuable source of information that can be used to determine public opinion on these products or services. Because of their impact, manufacturers and retailers are highly concerned with customer feedback and reviews. Reliance on online reviews gives rise to the potential concern that wrongdoers may create false reviews to artificially promote or devalue products and services. This practice is known as Opinion (Review) Spam, where spammers manipulate and poison reviews (i.e., making fake, untruthful, or deceptive reviews) for profit or gain. Since not all online reviews are truthful and trustworthy, it is important to develop techniques for detecting review spam. By extracting meaningful features from the text using Natural Language Processing (NLP), it is possible to conduct review spam detection using various machine learning techniques. Additionally, reviewer information, apart from the text itself, can be used to aid in this process. In this paper, we survey the prominent machine learning techniques that have been proposed to solve the problem of review spam detection and the performance of different approaches for classification and detection of review spam. The majority of current research has focused on supervised learning methods, which require labeled data, a scarcity when it comes to online review spam. Research on methods for Big Data are of interest, since there are millions of online reviews, with many more being generated daily. To date, we have not found any papers that study the effects of Big Data analytics for review spam detection. The primary goal of this paper is to provide a strong and comprehensive comparative study of current research on detecting review spam using various machine learning techniques and to devise methodology for conducting further investigation.",1060,1060,Mike Crawford|Taghi M. Khoshgoftaar|Joseph D. Prusa|Aaron N. Richter|Hamzah Al Najada,https://openalex.org/A5001533038|https://openalex.org/A5089170562|https://openalex.org/A5085551052|https://openalex.org/A5044553634|https://openalex.org/A5032451802,https://orcid.org/0000-0003-3137-5772|||https://orcid.org/0000-0003-3269-867X|,US|US|US|US|US,Florida Atlantic University|Florida Atlantic University|Florida Atlantic University|Florida Atlantic University|Florida Atlantic University,https://openalex.org/I63772739|https://openalex.org/I63772739|https://openalex.org/I63772739|https://openalex.org/I63772739|https://openalex.org/I63772739,True|False|False|False|False,cc-by,0.99906646,491,https://openalex.org/I63772739,Survey of review spam detection using machine learning techniques,https://doi.org/10.1186/s40537-015-0029-9,,67.5854,False,en,True,gold,Journal Of Big Data,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S2737955091,2196-1115,journal,Spam and Phishing Detection,2015-10-05,2015,article
https://openalex.org/W2048064553,,,,Thomas Thüm|Sven Apel|Christian Kästner|Ina Schaefer|Gunter Saake,https://openalex.org/A5022934464|https://openalex.org/A5054951840|https://openalex.org/A5067467896|https://openalex.org/A5065261670|https://openalex.org/A5042946019,https://orcid.org/0000-0001-8069-9584|https://orcid.org/0000-0003-3687-2233|https://orcid.org/0000-0002-4450-4572|https://orcid.org/0000-0002-7153-761X|https://orcid.org/0000-0001-9576-8474,DE|DE|US|DE|DE,University Hospital Magdeburg|University of Passau|Carnegie Mellon University|Technische Universität Braunschweig|University Hospital Magdeburg,https://openalex.org/I4210138551|https://openalex.org/I186354981|https://openalex.org/I74973139|https://openalex.org/I94509681|https://openalex.org/I4210138551,True|False|False|False|False,,0.99930262,469,https://openalex.org/I4210138551,A Classification and Survey of Analysis Strategies for Software Product Lines,https://doi.org/10.1145/2580950,Deutsche Forschungsgemeinschaft|European Research Council,65.5435,False,en,False,closed,ACM Computing Surveys,https://openalex.org/P4310319798,Association for Computing Machinery,https://openalex.org/S157921468,0360-0300,journal,Advanced Software Engineering Methodologies,2014-06-01,2014,review
https://openalex.org/W2171041293,,4220,,Mikael Svahnberg|Jilles van Gurp|Jan Bosch,https://openalex.org/A5085818655|https://openalex.org/A5018941845|https://openalex.org/A5010170972,https://orcid.org/0000-0002-4451-6055||https://orcid.org/0000-0003-2854-722X,SE||NL,Blekinge Institute of Technology||University of Groningen,https://openalex.org/I52719799||https://openalex.org/I169381384,True|False|False,,0.99752605,417,https://openalex.org/I52719799,A taxonomy of variability realization techniques,https://doi.org/10.1002/spe.652,,31.9961,False,en,False,closed,Software Practice and Experience,https://openalex.org/P4310320595,Wiley,https://openalex.org/S122199241,0038-0644,journal,Advanced Software Engineering Methodologies,2005-01-01,2005,article
https://openalex.org/W2261238734,,,,Sven Apel|Don Batory|Christian Kstner|Gunter Saake,https://openalex.org/A5054951840|https://openalex.org/A5033605569|https://openalex.org/A5043863005|https://openalex.org/A5042946019,https://orcid.org/0000-0003-3687-2233|https://orcid.org/0000-0002-8739-3841||https://orcid.org/0000-0001-9576-8474,|||,,,True|False|False|False,,0.99102927,398,,Feature-Oriented Software Product Lines: Concepts and Implementation,https://doi.org/10.1007/978-3-642-37521-7,,15.0733,False,en,False,closed,,,,,,,Advanced Software Engineering Methodologies,2013-10-04,2013,book
https://openalex.org/W1983993607,,,,Svein Hallsteinsen|Mike Hinchey|Sooyong Park|Klaus Schmid,https://openalex.org/A5004411562|https://openalex.org/A5007119340|https://openalex.org/A5076950125|https://openalex.org/A5076691956,|https://orcid.org/0000-0001-5110-561X|https://orcid.org/0000-0002-3979-0586|https://orcid.org/0000-0002-4147-3942,NO|IE|US|KR|DE,SINTEF|Loyola University Maryland|Lero|Sogang University|University of Hildesheim,https://openalex.org/I173888879|https://openalex.org/I165556055|https://openalex.org/I4210130076|https://openalex.org/I148751991|https://openalex.org/I155765044,True|False|False|False,,0.99844342,370,https://openalex.org/I173888879,Dynamic Software Product Lines,https://doi.org/10.1109/mc.2008.123,,43.904,False,en,False,closed,Computer,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S178916657,0018-9162,journal,Advanced Software Engineering Methodologies,2008-04-01,2008,article
https://openalex.org/W2604856537,,,,Omid Alipourfard|Hongqiang Harry Liu|Jianshu Chen|Shivaram Venkataraman|Minlan Yu|Ming Zhang,https://openalex.org/A5087854926|https://openalex.org/A5014959077|https://openalex.org/A5088339142|https://openalex.org/A5082710354|https://openalex.org/A5035157838|https://openalex.org/A5100447327,||https://orcid.org/0000-0001-8216-2756|https://orcid.org/0000-0001-9575-7935|https://orcid.org/0000-0002-2381-0212|https://orcid.org/0000-0003-3080-7764,US|GB|GB|US|US|US,"Yale University|Microsoft Research (United Kingdom)|Microsoft Research (United Kingdom)|University of California, Berkeley|Yale University|Alibaba Group (United States)",https://openalex.org/I32971472|https://openalex.org/I4210164937|https://openalex.org/I4210164937|https://openalex.org/I95457486|https://openalex.org/I32971472|https://openalex.org/I4210095624,True|False|False|False|False|False,,0.99905348,334,https://openalex.org/I32971472,Cherrypick: adaptively unearthing the best cloud configurations for big data analytics,,,65.7015,False,en,False,closed,Networked Systems Design and Implementation,,,https://openalex.org/S4306420602,,conference,Cloud Computing and Resource Management,2017-03-27,2017,article
https://openalex.org/W2089281324,"Today's society increasingly depends on software systems deployed in large companies, banks, airports, and so on. These systems must be available 24/7 and continuously adapt to varying environmental conditions and requirements. Such dynamically adaptive systems exhibit degrees of variability that depend on user needs and runtime fluctuations in their contexts. The paper presents an approach for specifying and executing dynamically adaptive software systems that combines model-driven and aspect-oriented techniques to help engineers tame the complexity of such systems while offering a high degree of automation and validation.",,,Brice Morin|Olivier Barais|Jean‐Marc Jezéquél|Franck Fleurey|Arnor Solberg,https://openalex.org/A5059202838|https://openalex.org/A5002785466|https://openalex.org/A5069324527|https://openalex.org/A5085449737|https://openalex.org/A5020663243,https://orcid.org/0000-0003-1029-0147|https://orcid.org/0000-0002-4551-8562|https://orcid.org/0000-0002-0582-9745||,FR|FR|FR|NO|NO,Institut national de recherche en sciences et technologies du numérique|Université de Rennes|Institut national de recherche en sciences et technologies du numérique|Institut de Recherche en Informatique et Systèmes Aléatoires|Université de Rennes|Institut de Recherche en Informatique et Systèmes Aléatoires|Institut national de recherche en sciences et technologies du numérique|SINTEF|SINTEF,https://openalex.org/I1326498283|https://openalex.org/I56067802|https://openalex.org/I1326498283|https://openalex.org/I2802519937|https://openalex.org/I56067802|https://openalex.org/I2802519937|https://openalex.org/I1326498283|https://openalex.org/I173888879|https://openalex.org/I173888879,True|False|False|False|False,other-oa,0.9984109,332,https://openalex.org/I1326498283,Models@ Run.time to Support Dynamic Adaptation,https://doi.org/10.1109/mc.2009.327,,39.1943,False,en,True,green,Computer,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S178916657,0018-9162,journal,Advanced Software Engineering Methodologies,2009-10-01,2009,article
https://openalex.org/W2221443338,,,,Michael K. K. Leung|Andrew Delong|Babak Alipanahi|Brendan J. Frey,https://openalex.org/A5103850687|https://openalex.org/A5053794788|https://openalex.org/A5026092995|https://openalex.org/A5003361977,|https://orcid.org/0000-0002-0108-2605|https://orcid.org/0000-0001-8216-7178|,CA|CA|CA|CA,University of Toronto|University of Toronto|University of Toronto|Canadian Institute for Advanced Research,https://openalex.org/I185261750|https://openalex.org/I185261750|https://openalex.org/I185261750|https://openalex.org/I109736498,True|False|False|False,,0.98475216,282,https://openalex.org/I185261750,Machine Learning in Genomic Medicine: A Review of Computational Problems and Data Sets,https://doi.org/10.1109/jproc.2015.2494198,,9.0352,False,en,False,closed,Proceedings of the IEEE,https://openalex.org/P4310319808,Institute of Electrical and Electronics Engineers,https://openalex.org/S68686220,0018-9219,journal,RNA and protein synthesis mechanisms,2015-12-04,2015,review
https://openalex.org/W1986531046,,,,Cemal Yılmaz|Myra B. Cohen|A. Porter,https://openalex.org/A5054453972|https://openalex.org/A5020147981|https://openalex.org/A5044959480,https://orcid.org/0000-0003-4124-2295|https://orcid.org/0000-0003-2443-2425|https://orcid.org/0009-0003-9298-8078,US|US|US,"University of Maryland, College Park|University of Nebraska–Lincoln|Institute of Electrical and Electronics Engineers|University of Maryland, College Park|Institute of Electrical and Electronics Engineers",https://openalex.org/I66946132|https://openalex.org/I114395901|https://openalex.org/I3132238960|https://openalex.org/I66946132|https://openalex.org/I3132238960,True|False|False,,0.99489051,268,https://openalex.org/I66946132,Covering arrays for efficient fault characterization in complex configuration spaces,https://doi.org/10.1109/tse.2006.8,"National Science Foundation|University of Nebraska-Lincoln|University of California, Irvine|Office of Naval Research",20.0323,False,en,False,closed,IEEE Transactions on Software Engineering,https://openalex.org/P4310320439,IEEE Computer Society,https://openalex.org/S8351582,0098-5589,journal,Software Testing and Debugging Techniques,2006-01-01,2006,article
https://openalex.org/W2072617662,,,,Norbert Siegmund|Alexander Grebhahn|Sven Apel|Christian Kästner,https://openalex.org/A5004072538|https://openalex.org/A5039072771|https://openalex.org/A5054951840|https://openalex.org/A5067467896,https://orcid.org/0000-0001-7741-7777|https://orcid.org/0000-0002-4740-2440|https://orcid.org/0000-0003-3687-2233|https://orcid.org/0000-0002-4450-4572,DE|DE|DE|US,University of Passau|University of Passau|University of Passau|Carnegie Mellon University,https://openalex.org/I186354981|https://openalex.org/I186354981|https://openalex.org/I186354981|https://openalex.org/I74973139,True|False|False|False,,0.99784589,256,https://openalex.org/I186354981,Performance-influence models for highly configurable systems,https://doi.org/10.1145/2786805.2786845,National Science Foundation|Deutsche Forschungsgemeinschaft,43.6467,False,en,False,closed,,,,,,,Software Engineering Research,2015-08-26,2015,article
https://openalex.org/W2914234945,,,,,,,,,,,,0.95484195,240,,Proceedings of 1993 15th International Conference on Software Engineering,https://doi.org/10.1109/icse.1993.346061,,4.785,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,1993-01-01,1993,article
https://openalex.org/W2501018404,,,,Aditya P. Mathur,https://openalex.org/A5041431658,https://orcid.org/0000-0002-9356-6286,,,,True,,0.97641509,230,,Foundations of Software Testing,,,10.3524,False,en,False,closed,,,,,,,Software Testing and Debugging Techniques,2007-05-10,2007,book
https://openalex.org/W2042154985,,,,Jianmei Guo|Krzysztof Czarnecki|Sven Apel|Norbert Siegmund|Andrzej Wąsowski,https://openalex.org/A5008649715|https://openalex.org/A5066916130|https://openalex.org/A5054951840|https://openalex.org/A5004072538|https://openalex.org/A5056755949,https://orcid.org/0000-0001-5787-6781|https://orcid.org/0000-0003-1642-1101|https://orcid.org/0000-0003-3687-2233|https://orcid.org/0000-0001-7741-7777|https://orcid.org/0000-0003-0532-2685,CA|CA|DE|DE|DK,University of Waterloo|University of Waterloo|University of Passau|University of Passau|IT University of Copenhagen|University of Copenhagen,https://openalex.org/I151746483|https://openalex.org/I151746483|https://openalex.org/I186354981|https://openalex.org/I186354981|https://openalex.org/I83467386|https://openalex.org/I124055696,True|False|False|False|False,,0.99353383,216,https://openalex.org/I151746483,Variability-aware performance prediction: A statistical learning approach,https://doi.org/10.1109/ase.2013.6693089,,25.0667,False,en,False,closed,,,,,,,Software Engineering Research,2013-11-01,2013,article
