id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2989809658,Mahboubeh Dadkhah|Saeed Araban|Samad Paydar,https://openalex.org/A5072142047|https://openalex.org/A5015617590|https://openalex.org/A5035305656,https://orcid.org/0000-0002-0436-8369|https://orcid.org/0000-0002-8205-1631|https://orcid.org/0000-0002-3370-2151,IR|IR|IR,Ferdowsi University of Mashhad|Ferdowsi University of Mashhad|Ferdowsi University of Mashhad,https://openalex.org/I86958956|https://openalex.org/I86958956|https://openalex.org/I86958956,False|True|False,,40,https://openalex.org/I86958956,A systematic literature review on semantic web enabled software testing,https://doi.org/10.1016/j.jss.2019.110485,,7.3660999,False,en,False,closed,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,journal,Software Testing and Debugging Techniques,2019-11-26,2019,article
https://openalex.org/W2033466942,Mika Mäntylä|Juha Itkonen,https://openalex.org/A5078824435|https://openalex.org/A5049069760,https://orcid.org/0000-0002-2841-5879|https://orcid.org/0000-0001-9084-495X,FI|SE|FI,Lund University|Aalto University|Aalto University,https://openalex.org/I187531555|https://openalex.org/I9927081|https://openalex.org/I9927081,True|False,,37,https://openalex.org/I187531555|https://openalex.org/I9927081,More testers – The effect of crowd size and time restriction in software testing,https://doi.org/10.1016/j.infsof.2012.12.004,,6.08415733,False,en,False,closed,Information and Software Technology,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Research,2012-12-22,2012,article
https://openalex.org/W2801894083,Ahmad Nauman Ghazi|Kai Petersen|Elizabeth Bjarnason|Per Runeson,https://openalex.org/A5085857685|https://openalex.org/A5071394068|https://openalex.org/A5054500822|https://openalex.org/A5087032437,https://orcid.org/0000-0001-9336-4361|https://orcid.org/0000-0002-1532-8223|https://orcid.org/0000-0001-9070-0008|https://orcid.org/0000-0003-2795-4851,SE|SE|SE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology|Lund University|Lund University,https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555,True|False|False|False,,36,https://openalex.org/I52719799,Levels of Exploration in Exploratory Testing: From Freestyle to Fully Scripted,https://doi.org/10.1109/access.2018.2834957,,6.60324693,False,en,True,gold,IEEE Access,https://openalex.org/S2485537415,2169-3536,journal,Software Testing and Debugging Techniques,2018-01-01,2018,article
https://openalex.org/W2102275391,Ceren Şahin Gebizli|Hasan Sözer,https://openalex.org/A5029707833|https://openalex.org/A5063197213,|https://orcid.org/0000-0002-2968-4763,|TR,|Özyeğin University,|https://openalex.org/I44925452,True|False,,34,,Improving Models for Model-Based Testing Based on Exploratory Testing,https://doi.org/10.1109/compsacw.2014.110,,4.20353982,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2014-07-01,2014,article
https://openalex.org/W2606294755,Ceren Şahin Gebizli|Hasan Sözer,https://openalex.org/A5029707833|https://openalex.org/A5063197213,|https://orcid.org/0000-0002-2968-4763,|TR,|Özyeğin University,|https://openalex.org/I44925452,True|False,,30,,Impact of Education and Experience Level on the Effectiveness of Exploratory Testing: An Industrial Case Study,https://doi.org/10.1109/icstw.2017.8,,5.23174478,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2017-03-01,2017,article
https://openalex.org/W2398537922,Nor Shahida Mohamad Yusop|John Grundy|Rajesh Vasa,https://openalex.org/A5085013767|https://openalex.org/A5082913979|https://openalex.org/A5030486012,https://orcid.org/0000-0002-9740-6431|https://orcid.org/0000-0003-4928-7076|https://orcid.org/0000-0003-4805-1467,|AU|AU,|Deakin University|Deakin University,|https://openalex.org/I149704539|https://openalex.org/I149704539,True|False|False,,29,,Reporting usability defects,https://doi.org/10.1145/2915970.2915995,,10.62349759,False,en,False,closed,,,,,Software Engineering Research,2016-05-24,2016,article
https://openalex.org/W2765365028,Torvald Mårtensson|Daniel Ståhl|Jan Bosch,https://openalex.org/A5037272362|https://openalex.org/A5089114697|https://openalex.org/A5010170972,https://orcid.org/0000-0003-1438-0182|https://orcid.org/0000-0003-1675-6884|https://orcid.org/0000-0003-2854-722X,SE|SE|SE,Saab (Sweden)|Ericsson (Sweden)|Chalmers University of Technology,https://openalex.org/I4210153572|https://openalex.org/I1306339040|https://openalex.org/I66862912,True|False|False,,28,https://openalex.org/I4210153572,Exploratory Testing of Large-Scale Systems – Testing in the Continuous Integration and Delivery Pipeline,https://doi.org/10.1007/978-3-319-69926-4_26,,4.04688589,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Software Engineering Techniques and Practices,2017-01-01,2017,book-chapter
https://openalex.org/W4290005235,Sarah Elder|Nusrat Zahan|Rui Shu|Monica Metro|Valeri Kozarev|Tim Menzies|Laurie Williams,https://openalex.org/A5082701913|https://openalex.org/A5101839591|https://openalex.org/A5100746782|https://openalex.org/A5046679960|https://openalex.org/A5010149843|https://openalex.org/A5077008083|https://openalex.org/A5028171895,https://orcid.org/0000-0002-5881-4619|https://orcid.org/0000-0002-2738-4118|https://orcid.org/0000-0001-8937-7274|||https://orcid.org/0000-0002-5040-3196|https://orcid.org/0000-0003-3300-6540,US|US|US|US|US|US|US,North Carolina State University|North Carolina State University|North Carolina State University|North Carolina State University|North Carolina State University|North Carolina State University|North Carolina State University,https://openalex.org/I137902535|https://openalex.org/I137902535|https://openalex.org/I137902535|https://openalex.org/I137902535|https://openalex.org/I137902535|https://openalex.org/I137902535|https://openalex.org/I137902535,True|False|False|False|False|False|False,,23,https://openalex.org/I137902535,Do I really need all this work to find vulnerabilities?,https://doi.org/10.1007/s10664-022-10179-6,Division of Computing and Communication Foundations,8.73979554,False,en,False,closed,Empirical Software Engineering,https://openalex.org/S109852484,1382-3256,journal,Software Engineering Research,2022-08-06,2022,article
https://openalex.org/W3119800663,Richard Torkar|Carlo A. Furia|Robert Feldt|Francisco Gomes de Oliveira Neto|Lucas Gren|Per Lenberg|Neil Ernst,https://openalex.org/A5030588511|https://openalex.org/A5031470846|https://openalex.org/A5063787358|https://openalex.org/A5013570021|https://openalex.org/A5038403447|https://openalex.org/A5003880895|https://openalex.org/A5033114444,https://orcid.org/0000-0002-0118-8143|https://orcid.org/0000-0003-1040-3201|https://orcid.org/0000-0002-5179-4205|https://orcid.org/0000-0001-9226-5417|https://orcid.org/0000-0001-5488-9894|https://orcid.org/0000-0002-3186-3947|https://orcid.org/0000-0001-5992-2366,SE|ZA|CH|SE|SE|SE|SE|CA,Stellenbosch University|Chalmers University of Technology|Università della Svizzera italiana|Chalmers University of Technology|Chalmers University of Technology|University of Gothenburg|Chalmers University of Technology|Chalmers University of Technology|University of Victoria,https://openalex.org/I26092322|https://openalex.org/I66862912|https://openalex.org/I57201433|https://openalex.org/I66862912|https://openalex.org/I66862912|https://openalex.org/I881427289|https://openalex.org/I66862912|https://openalex.org/I66862912|https://openalex.org/I212119943,True|False|False|False|False|False|False,,20,https://openalex.org/I26092322|https://openalex.org/I66862912,A Method to Assess and Argue for Practical Significance in Software Engineering,https://doi.org/10.1109/tse.2020.3048991,Marcus och Amalia Wallenbergs minnesfond,0.44649252,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Software Engineering Research,2018-09-26,2018,article
https://openalex.org/W2488574911,Paula Raappana|Soili Saukkoriipi|Ilkka Tervonen|Mika Mäntylä,https://openalex.org/A5082252188|https://openalex.org/A5005878259|https://openalex.org/A5070356013|https://openalex.org/A5078824435,|||https://orcid.org/0000-0002-2841-5879,FI|FI|FI|FI,F-Secure (Finland)|F-Secure (Finland)|University of Oulu|University of Oulu,https://openalex.org/I4210128912|https://openalex.org/I4210128912|https://openalex.org/I98381234|https://openalex.org/I98381234,True|False|False|False,,29,https://openalex.org/I4210128912,The Effect of Team Exploratory Testing -- Experience Report from F-Secure,https://doi.org/10.1109/icstw.2016.13,,7.30365459,False,en,False,closed,,,,,Software Engineering Techniques and Practices,2016-04-01,2016,article
https://openalex.org/W2989323577,Torvald Mårtensson|Antonio Martini|Daniel Ståhl|Jan Bosch,https://openalex.org/A5037272362|https://openalex.org/A5079314377|https://openalex.org/A5089114697|https://openalex.org/A5010170972,https://orcid.org/0000-0003-1438-0182|https://orcid.org/0000-0002-0669-8687|https://orcid.org/0000-0003-1675-6884|https://orcid.org/0000-0003-2854-722X,SE|NO|SE|SE,Saab (Sweden)|University of Oslo|Ericsson (Sweden)|Chalmers University of Technology,https://openalex.org/I4210153572|https://openalex.org/I184942183|https://openalex.org/I1306339040|https://openalex.org/I66862912,True|False|False|False,,28,https://openalex.org/I4210153572,Excellence in Exploratory Testing: Success Factors in Large-Scale Industry Projects,https://doi.org/10.1007/978-3-030-35333-9_21,,7.03032511,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Software Engineering Research,2019-01-01,2019,book-chapter
https://openalex.org/W47554466,Rafael Oliveira|Upulee Kanewala|Paulo Augusto Nardi,https://openalex.org/A5002814904|https://openalex.org/A5083120673|https://openalex.org/A5066730740,https://orcid.org/0000-0002-1312-8682|https://orcid.org/0000-0002-5954-1616|https://orcid.org/0000-0002-0874-1183,BR|US|BR,Universidade de São Paulo|Colorado State University|Universidade de São Paulo,https://openalex.org/I17974374|https://openalex.org/I92446798|https://openalex.org/I17974374,True|False|False,,28,https://openalex.org/I17974374,Automated Test Oracles,https://doi.org/10.1016/b978-0-12-800160-8.00003-6,,1.85748599,False,en,False,closed,Advances in computers,https://openalex.org/S183285281,0065-2458,book series,Software Testing and Debugging Techniques,2014-01-01,2014,book-chapter
https://openalex.org/W2343606968,Ali Niknafs|Daniel M. Berry,https://openalex.org/A5111774433|https://openalex.org/A5047897975,|https://orcid.org/0000-0002-6817-9081,CA|CA,University of Waterloo|University of Waterloo,https://openalex.org/I151746483|https://openalex.org/I151746483,True|False,,27,https://openalex.org/I151746483,The impact of domain knowledge on the effectiveness of requirements engineering activities,https://doi.org/10.1007/s10664-015-9416-2,,5.97571739,False,en,False,closed,Empirical Software Engineering,https://openalex.org/S109852484,1382-3256,journal,Software Engineering Techniques and Practices,2016-04-30,2016,article
https://openalex.org/W3093985914,Sergio Di Martino|Anna Rita Fasolino|Luigi Libero Lucio Starace|Porfirio Tramontana,https://openalex.org/A5106313970|https://openalex.org/A5010949326|https://openalex.org/A5011917008|https://openalex.org/A5042889388,https://orcid.org/0000-0002-1019-9004|https://orcid.org/0000-0001-7116-019X|https://orcid.org/0000-0001-7945-9014|https://orcid.org/0000-0003-3264-185X,IT|IT|IT|IT,University of Naples Federico II|University of Naples Federico II|University of Naples Federico II|University of Naples Federico II,https://openalex.org/I71267560|https://openalex.org/I71267560|https://openalex.org/I71267560|https://openalex.org/I71267560,True|False|True|True,,22,https://openalex.org/I71267560,Comparing the effectiveness of capture and replay against automatic input generation for Android graphical user interface testing,https://doi.org/10.1002/stvr.1754,,4.71093195,False,en,False,closed,Software Testing Verification and Reliability,https://openalex.org/S83624231,0960-0833,journal,Software Testing and Debugging Techniques,2020-10-16,2020,article
https://openalex.org/W4312396350,Helena Holmström Olsson|Hiva Alahyari|Jan Bosch,https://openalex.org/A5049811300|https://openalex.org/A5051721739|https://openalex.org/A5010170972,https://orcid.org/0000-0002-7700-1816||https://orcid.org/0000-0003-2854-722X,SE|SE|SE,Chalmers University of Technology|University of Gothenburg|Malmö University|University of Gothenburg|Chalmers University of Technology|Chalmers University of Technology|University of Gothenburg,https://openalex.org/I66862912|https://openalex.org/I881427289|https://openalex.org/I183111857|https://openalex.org/I881427289|https://openalex.org/I66862912|https://openalex.org/I66862912|https://openalex.org/I881427289,True|False|False,,21,https://openalex.org/I66862912|https://openalex.org/I881427289|https://openalex.org/I183111857,Chapter 1 Climbing the Stairway to Heaven,https://doi.org/10.1007/978-3-031-10873-0_2,,10.57731962,False,en,False,closed,,,,,Software Engineering and Design Patterns,2012-01-01,2012,book-chapter
https://openalex.org/W3010153065,Jung-Chieh Lee|Chung‐Yang Chen,https://openalex.org/A5049073912|https://openalex.org/A5088456930,https://orcid.org/0000-0001-7605-6463|https://orcid.org/0000-0003-0146-3202,CN|TW,Beijing Normal University - Hong Kong Baptist University United International College|Beijing Normal University|National Central University,https://openalex.org/I12615008|https://openalex.org/I25254941|https://openalex.org/I22265921,True|False,,20,https://openalex.org/I12615008|https://openalex.org/I25254941,Exploring the team dynamic learning process in software process tailoring performance,https://doi.org/10.1108/jeim-07-2019-0202,,3.24241566,False,en,False,closed,Journal of Enterprise Information Management,https://openalex.org/S141478581,1741-0398,journal,Innovation and Knowledge Management,2020-03-02,2020,article
https://openalex.org/W3001505700,AbdulRahman A. Alsewari|Robin S. Poston|Kamal Z. Zamli|Mohammed Balfaqih|Khalid Aloufi,https://openalex.org/A5011059906|https://openalex.org/A5019464037|https://openalex.org/A5053001881|https://openalex.org/A5034166827|https://openalex.org/A5002979699,https://orcid.org/0000-0002-7802-6628||https://orcid.org/0000-0003-4626-0513|https://orcid.org/0000-0002-6498-2408|https://orcid.org/0000-0002-6754-7137,MY|US|MY|RU|SA|SA,Universiti Malaysia Pahang Al-Sultan Abdullah|University of Memphis|Universiti Malaysia Pahang Al-Sultan Abdullah|Jeddah University|South Ural State University|Taibah University,https://openalex.org/I102913810|https://openalex.org/I94658018|https://openalex.org/I102913810|https://openalex.org/I4210099699|https://openalex.org/I107640659|https://openalex.org/I23075662,True|False|False|False|False,,18,https://openalex.org/I102913810,Combinatorial test list generation based on Harmony Search Algorithm,https://doi.org/10.1007/s12652-020-01696-7,Universiti Malaysia Pahang,4.03794167,False,en,False,closed,Journal of Ambient Intelligence and Humanized Computing,https://openalex.org/S48031226,1868-5137,journal,Software Testing and Debugging Techniques,2020-01-21,2020,article
https://openalex.org/W2471464488,Juha Itkonen|Mika Mäntylä|Casper Lassenius,https://openalex.org/A5049069760|https://openalex.org/A5078824435|https://openalex.org/A5043683970,https://orcid.org/0000-0001-9084-495X|https://orcid.org/0000-0002-2841-5879|https://orcid.org/0000-0003-4192-7024,FI|FI|FI,Aalto University|University of Oulu|Aalto University,https://openalex.org/I9927081|https://openalex.org/I98381234|https://openalex.org/I9927081,True|False|False,,16,https://openalex.org/I9927081,Test Better by Exploring: Harnessing Human Skills and Knowledge,https://doi.org/10.1109/ms.2015.85,,4.74108699,False,en,False,closed,IEEE Software,https://openalex.org/S6725529,0740-7459,journal,Software Engineering Research,2015-07-13,2015,article
https://openalex.org/W2073032034,Mika Mäntylä|Juha Itkonen,https://openalex.org/A5078824435|https://openalex.org/A5049069760,https://orcid.org/0000-0002-2841-5879|https://orcid.org/0000-0001-9084-495X,FI|FI,Aalto University|Aalto University,https://openalex.org/I9927081|https://openalex.org/I9927081,True|False,,14,https://openalex.org/I9927081,"How are software defects found? The role of implicit defect detection, individual responsibility, documents, and knowledge",https://doi.org/10.1016/j.infsof.2013.12.005,,4.84167341,False,en,False,closed,Information and Software Technology,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Research,2014-01-04,2014,article
https://openalex.org/W1555171340,Ceren Şahin Gebizli|Duygu Metin|Hasan Sözer,https://openalex.org/A5029707833|https://openalex.org/A5048096927|https://openalex.org/A5063197213,||https://orcid.org/0000-0002-2968-4763,||TR,||Özyeğin University,||https://openalex.org/I44925452,True|False|False,,13,,Combining model-based and risk-based testing for effective test case generation,https://doi.org/10.1109/icstw.2015.7107464,,5.57181408,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2015-04-01,2015,article
https://openalex.org/W2901942545,Fredrik Asplund,https://openalex.org/A5030183371,https://orcid.org/0000-0001-5704-4504,SE,KTH Royal Institute of Technology,https://openalex.org/I86987016,True,other-oa,11,https://openalex.org/I86987016,Exploratory testing: Do contextual factors influence software fault identification?,https://doi.org/10.1016/j.infsof.2018.11.003,,1.78597009,False,en,True,green,Information and Software Technology,https://openalex.org/S205010575,0950-5849,journal,Software Engineering Techniques and Practices,2018-11-13,2018,article
https://openalex.org/W4388193285,Amit Bhanushali,https://openalex.org/A5111485749,,US,West Virginia University,https://openalex.org/I12097938,True,,9,https://openalex.org/I12097938,Challenges and Solutions in Implementing Continuous Integration and Continuous Testing for Agile Quality Assurance,https://doi.org/10.21275/sr231021114758,,5.56638864,False,en,True,diamond,International Journal of Science and Research (IJSR),https://openalex.org/S4210240710,2319-7064,journal,Software Engineering Techniques and Practices,2023-10-05,2023,article
https://openalex.org/W4390357372,Riccardo Coppola|Tommaso Fulcini|Luca Ardito|Marco Torchiano|Emil Alégroth,https://openalex.org/A5040640308|https://openalex.org/A5085257386|https://openalex.org/A5040165772|https://openalex.org/A5015536188|https://openalex.org/A5090568205,https://orcid.org/0000-0003-4601-7425|https://orcid.org/0000-0001-8765-6501|https://orcid.org/0000-0002-0501-7886|https://orcid.org/0000-0001-5328-368X|https://orcid.org/0000-0001-7526-3727,IT|IT|IT|IT|SE,Polytechnic University of Turin|Polytechnic University of Turin|Polytechnic University of Turin|Polytechnic University of Turin|Blekinge Institute of Technology,https://openalex.org/I177477856|https://openalex.org/I177477856|https://openalex.org/I177477856|https://openalex.org/I177477856|https://openalex.org/I52719799,True|False|False|False|False,,7,https://openalex.org/I177477856,On Effectiveness and Efficiency of Gamified Exploratory GUI Testing,https://doi.org/10.1109/tse.2023.3348036,,4.33467474,False,en,False,closed,IEEE Transactions on Software Engineering,https://openalex.org/S8351582,0098-5589,journal,Educational Games and Gamification,2023-12-28,2023,article
https://openalex.org/W2546727821,Wellington Makondo|Raghava Nallanthighal|Innocent Mapanga|Prudence Kadebu,https://openalex.org/A5006992887|https://openalex.org/A5102387961|https://openalex.org/A5025187213|https://openalex.org/A5004199292,https://orcid.org/0000-0001-5047-8297|||https://orcid.org/0000-0003-4564-5200,ZW|IN|ZW|ZW,Harare Institute of Technology|Delhi Technological University|Harare Institute of Technology|Harare Institute of Technology,https://openalex.org/I173434221|https://openalex.org/I863896202|https://openalex.org/I173434221|https://openalex.org/I173434221,True|False|False|False,,13,https://openalex.org/I173434221,Exploratory test oracle using multi-layer perceptron neural network,https://doi.org/10.1109/icacci.2016.7732202,,1.96306321,False,en,False,closed,,,,,Software Testing and Debugging Techniques,2016-09-01,2016,article
