id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2989809658,Mahboubeh Dadkhah|Saeed Araban|Samad Paydar,https://openalex.org/A5072142047|https://openalex.org/A5015617590|https://openalex.org/A5035305656,https://orcid.org/0000-0002-0436-8369|https://orcid.org/0000-0002-8205-1631|https://orcid.org/0000-0002-3370-2151,IR|IR|IR,Ferdowsi University of Mashhad|Ferdowsi University of Mashhad|Ferdowsi University of Mashhad,https://openalex.org/I86958956|https://openalex.org/I86958956|https://openalex.org/I86958956,False|True|False,,40,https://openalex.org/I86958956,A systematic literature review on semantic web enabled software testing,https://doi.org/10.1016/j.jss.2019.110485,,7.3660999,False,en,False,closed,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,journal,Software Testing and Debugging Techniques,2019-11-26,2019,article
https://openalex.org/W3118786941,Laura Camas Garrido|Aída Valero Moya|Mireia Vendrell Morancho,https://openalex.org/A5045452838|https://openalex.org/A5047158156|https://openalex.org/A5058863608,https://orcid.org/0000-0001-8077-2358|https://orcid.org/0000-0002-2551-2841|https://orcid.org/0000-0002-7286-8867,ES|ES|ES|US,Universidad Complutense de Madrid|Universidad Complutense de Madrid|Universidad Complutense de Madrid|United States Department of Education,https://openalex.org/I121748325|https://openalex.org/I121748325|https://openalex.org/I121748325|https://openalex.org/I1311289386,True|False|False,cc-by,32,https://openalex.org/I121748325,The Teacher-Student Relationship in the Use of Social Network Sites for Educational Purposes: A Systematic Review,https://doi.org/10.7821/naer.2021.1.591,,10.95067931,False,en,True,diamond,Journal of New Approaches in Educational Research,https://openalex.org/S2738710002,2254-7339,journal,Impact of Technology on Adolescents,2021-01-01,2021,review
https://openalex.org/W4220746935,Dmitriy Tobin|А. В. Богомолов|Mikhail Golosovskiy,https://openalex.org/A5015745972|https://openalex.org/A5064526275|https://openalex.org/A5025000218,|https://orcid.org/0000-0002-7582-1802|https://orcid.org/0000-0002-1956-9956,RU|RU|RU,Russian Academy of Sciences|Russian Academy of Sciences|Russian Academy of Sciences,https://openalex.org/I1313323035|https://openalex.org/I1313323035|https://openalex.org/I1313323035,True|False|False,,27,https://openalex.org/I1313323035,Model of Organization of Software Testing for Cyber-Physical Systems,https://doi.org/10.1007/978-3-030-95120-7_5,,69.96200674,False,en,False,closed,"Studies in systems, decision and control",https://openalex.org/S4210187899,2198-4182,book series,Technology and Human Factors in Education and Health,2022-01-01,2022,book-chapter
https://openalex.org/W3134679357,Nicolas Scelles|Qi Peng|Maurizio Valenti,https://openalex.org/A5046621193|https://openalex.org/A5049141449|https://openalex.org/A5049468356,https://orcid.org/0000-0002-6177-5307|https://orcid.org/0000-0002-8730-4458|https://orcid.org/0000-0001-8029-9863,GB|GB|GB,Manchester Metropolitan University|Manchester Metropolitan University|Manchester Metropolitan University,https://openalex.org/I11983389|https://openalex.org/I11983389|https://openalex.org/I11983389,True|False|False,cc-by,22,https://openalex.org/I11983389,Do the Peculiar Economics of Professional Team Sports Apply to Esports? Sequential Snowballing Literature Reviews and Implications,https://doi.org/10.3390/economies9010031,,3.08757977,False,en,True,gold,Economies,https://openalex.org/S2737296559,2227-7099,journal,Sports Analytics and Performance,2021-03-05,2021,article
https://openalex.org/W2929675191,Pantelis Natsiavas|Andigoni Malousi|Cédric Bousquet|Marie‐Christine Jaulent|Vassilis Koutkias,https://openalex.org/A5036029445|https://openalex.org/A5060458297|https://openalex.org/A5068103198|https://openalex.org/A5034693908|https://openalex.org/A5079365908,https://orcid.org/0000-0002-4061-9815|https://orcid.org/0000-0002-1968-7020|https://orcid.org/0000-0001-9775-2476|https://orcid.org/0000-0003-4445-7494|https://orcid.org/0000-0003-4154-850X,FR|GR|GR|FR|FR|GR,Département d'Informatique|Centre for Research and Technology Hellas|Sorbonne Paris Cité|Sorbonne Université|Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé|Université Sorbonne Paris Nord|Inserm|Aristotle University of Thessaloniki|Sorbonne Paris Cité|Centre Hospitalier Universitaire de Saint-Étienne|Sorbonne Université|Université Sorbonne Paris Nord|Département d'Informatique|Inserm|Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé|Sorbonne Paris Cité|Université Sorbonne Paris Nord|Sorbonne Université|Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé|Département d'Informatique|Inserm|Centre for Research and Technology Hellas,https://openalex.org/I4210161954|https://openalex.org/I4210134249|https://openalex.org/I4210091437|https://openalex.org/I39804081|https://openalex.org/I4389425324|https://openalex.org/I4210091279|https://openalex.org/I154526488|https://openalex.org/I21370196|https://openalex.org/I4210091437|https://openalex.org/I4210157006|https://openalex.org/I39804081|https://openalex.org/I4210091279|https://openalex.org/I4210161954|https://openalex.org/I154526488|https://openalex.org/I4389425324|https://openalex.org/I4210091437|https://openalex.org/I4210091279|https://openalex.org/I39804081|https://openalex.org/I4389425324|https://openalex.org/I4210161954|https://openalex.org/I154526488|https://openalex.org/I4210134249,False|False|False|False|True,cc-by,19,https://openalex.org/I4210134249,Computational Advances in Drug Safety: Systematic and Mapping Review of Knowledge Engineering Based Approaches,https://doi.org/10.3389/fphar.2019.00415,,1.42739546,False,en,True,gold,Frontiers in Pharmacology,https://openalex.org/S132108250,1663-9812,journal,Pharmacovigilance and Adverse Drug Reactions,2019-05-17,2019,review
https://openalex.org/W4205367452,Noella Edelmann|Jeremy Millard,https://openalex.org/A5061793778|https://openalex.org/A5027728446,https://orcid.org/0000-0001-8386-9585|https://orcid.org/0000-0003-4075-8150,AT|,Universität für Weiterbildung Krems|,https://openalex.org/I132976966|,True|False,,13,https://openalex.org/I132976966,"Telework development before, during and after COVID-19, and its relevance for organizational change in the public sector",https://doi.org/10.1145/3494193.3494252,,3.9109569,False,en,False,closed,,,,,Work-Family Balance Challenges,2021-10-06,2021,article
https://openalex.org/W4319441884,Bastien Viollet|Nicolas Scelles|Qi Peng,https://openalex.org/A5090170073|https://openalex.org/A5046621193|https://openalex.org/A5049141449,https://orcid.org/0000-0002-2089-6233|https://orcid.org/0000-0002-6177-5307|https://orcid.org/0000-0002-8730-4458,FR|GB|GB,Centre de Recherche et d’Enseignement de Géosciences de l’Environnement|Université de Poitiers|Manchester Metropolitan University|Manchester Metropolitan University,https://openalex.org/I4210104942|https://openalex.org/I32881790|https://openalex.org/I11983389|https://openalex.org/I11983389,True|False|False,cc-by,9,https://openalex.org/I4210104942|https://openalex.org/I32881790,From Sport Policy to National Federation Sport Policy: An Integrative Literature Review and Conceptualisation Attempt,https://doi.org/10.3390/su15042949,,8.63147031,False,en,True,gold,Sustainability,https://openalex.org/S10134376,2071-1050,journal,Sport and Mega-Event Impacts,2023-02-06,2023,article
https://openalex.org/W3120999377,Shreya Banerjee|Narayan C. Debnath|Anirban Sarkar,https://openalex.org/A5069316426|https://openalex.org/A5111936306|https://openalex.org/A5101938750,https://orcid.org/0000-0002-7100-7571||https://orcid.org/0000-0002-7724-1625,VN|VN|IN,Eastern International University|Eastern International University|National Institute of Technology Durgapur,https://openalex.org/I4210142079|https://openalex.org/I4210142079|https://openalex.org/I155837530,True|False|False,,11,https://openalex.org/I4210142079,An Ontology-Based Approach to Automated Test Case Generation,https://doi.org/10.1007/s42979-020-00420-8,,2.89305667,False,en,False,closed,SN Computer Science,https://openalex.org/S4210174798,2661-8907,journal,Software Testing and Debugging Techniques,2021-01-12,2021,article
https://openalex.org/W4320517216,Tiago F. A. C. Sigahi|Laerte Idal Sznelwar,https://openalex.org/A5083573321|https://openalex.org/A5069599450,https://orcid.org/0000-0002-2595-5220|https://orcid.org/0000-0001-7703-0476,BR|BR,Universidade Estadual de Campinas (UNICAMP)|Universidade de São Paulo,https://openalex.org/I181391015|https://openalex.org/I17974374,True|False,,9,https://openalex.org/I181391015,Which complexity? A review of typologies and a framework proposal for characterizing complexity-based approaches,https://doi.org/10.1108/k-11-2022-1507,,2.91140139,False,en,False,closed,Kybernetes,https://openalex.org/S168682784,0368-492X,journal,Complex Systems and Decision Making,2023-02-13,2023,review
https://openalex.org/W3092220769,Yalin Liu|Jinfeng Lin|Qingkai Zeng|Meng Jiang|Jane Cleland‐Huang,https://openalex.org/A5100677480|https://openalex.org/A5088923915|https://openalex.org/A5030469532|https://openalex.org/A5074821819|https://openalex.org/A5037363688,https://orcid.org/0000-0003-2870-4598|https://orcid.org/0000-0001-9146-1299|https://orcid.org/0000-0002-0610-1553|https://orcid.org/0000-0002-3009-519X|https://orcid.org/0000-0001-9436-5606,US|US|US|US|US,University of Notre Dame|University of Notre Dame|University of Notre Dame|University of Notre Dame|University of Notre Dame,https://openalex.org/I107639228|https://openalex.org/I107639228|https://openalex.org/I107639228|https://openalex.org/I107639228|https://openalex.org/I107639228,True|False|False|False|False,,8,https://openalex.org/I107639228,Towards Semantically Guided Traceability,https://doi.org/10.1109/re48521.2020.00043,,1.98151549,False,en,False,closed,,,,,Software Engineering Research,2020-08-01,2020,article
https://openalex.org/W2976917759,Tomohiko Sakao,https://openalex.org/A5075994760,https://orcid.org/0000-0002-5991-5542,SE,Linköping University,https://openalex.org/I102134673,True,cc-by,7,https://openalex.org/I102134673,Research Series Review for Transdisciplinarity Assessment—Validation with Sustainable Consumption and Production Research,https://doi.org/10.3390/su11195250,,3.92527948,False,en,True,gold,Sustainability,https://openalex.org/S10134376,2071-1050,journal,Sustainability in Higher Education,2019-09-25,2019,article
https://openalex.org/W2896599595,Qamar H. Naith|Fabio Ciravegna,https://openalex.org/A5034647722|https://openalex.org/A5052671966,https://orcid.org/0000-0002-8229-2427|https://orcid.org/0000-0001-5817-4810,GB|GB,University of Sheffield|University of Sheffield,https://openalex.org/I91136226|https://openalex.org/I91136226,True|False,,5,https://openalex.org/I91136226,Hybrid Crowd-powered Approach for Compatibility Testing of Mobile Devices and Applications,https://doi.org/10.1145/3265689.3265690,,1.93690451,False,en,False,closed,,,,,Mobile Crowdsensing and Crowdsourcing,2018-07-28,2018,article
https://openalex.org/W2901225863,Qamar H. Naith|Fabio Ciravegna,https://openalex.org/A5034647722|https://openalex.org/A5052671966,https://orcid.org/0000-0002-8229-2427|https://orcid.org/0000-0001-5817-4810,GB|GB,University of Sheffield|University of Sheffield,https://openalex.org/I91136226|https://openalex.org/I91136226,True|True,cc-by,3,https://openalex.org/I91136226,Mobile devices compatibility testing strategy via crowdsourcing,https://doi.org/10.1108/ijcs-09-2018-0024,,0.96845226,False,en,True,diamond,International Journal of Crowd Science,https://openalex.org/S4210199319,2398-7294,journal,Mobile Crowdsensing and Crowdsourcing,2018-11-13,2018,article
https://openalex.org/W3160592935,Thaís Fonseca Rech,https://openalex.org/A5067136280,https://orcid.org/0000-0002-7028-9669,BR,Universidade de São Paulo,https://openalex.org/I17974374,True,other-oa,0,https://openalex.org/I17974374,"Improving the classification of data deficient species in Red Lists: the case of the trigonal clam &gt;i&lt;Tivela mactroides&gt;/i&lt; (Born, 1778) (Bivalvia) in São Paulo State",https://doi.org/10.11606/d.21.2020.tde-09032020-160255,,,False,en,True,gold,,,,,Identification and Quantification in Food,2020-03-11,2020,dissertation
https://openalex.org/W4409902340,Ravindu Kahandawa|Ruchini Senarath Jayasinghe|Kasun Gomis,https://openalex.org/A5032852994|https://openalex.org/A5060666099|https://openalex.org/A5024072744,https://orcid.org/0000-0002-7028-5940|https://orcid.org/0000-0001-9621-7017|https://orcid.org/0000-0001-6354-0440,||,,,True|False|False,cc-by,0,,CirDEF: Standardised information framework to address the information needs of circularity indicators,https://doi.org/10.1016/j.jclepro.2025.145611,,0.0,False,en,True,hybrid,Journal of Cleaner Production,https://openalex.org/S58516903,0959-6526,journal,Sustainable Supply Chain Management,2025-04-28,2025,article
https://openalex.org/W4412380013,Fahrobby Adnan|Januar Adi Putra|Maulida Dwi Agustiningsih|Eva Oktaviana|Nabila Anjani Robi’atul Adawiyah,https://openalex.org/A5016261577|https://openalex.org/A5004359961|https://openalex.org/A5046295698|https://openalex.org/A5118970729|https://openalex.org/A5118970730,https://orcid.org/0000-0003-4132-2340|https://orcid.org/0000-0002-4790-378X|||,ID|ID|ID|ID|ID,Universitas Jember|Universitas Jember|Universitas Islam Jember|Universitas Jember|Universitas Jember,https://openalex.org/I3129486149|https://openalex.org/I3129486149|https://openalex.org/I4210104490|https://openalex.org/I3129486149|https://openalex.org/I3129486149,True|False|False|False|False,cc-by,0,https://openalex.org/I3129486149,Exploring the usability of platforms for individuals with visual impairments: a systematic literature review,https://doi.org/10.3389/fcomp.2025.1601621,,0.0,False,en,True,gold,Frontiers in Computer Science,https://openalex.org/S4210211086,2624-9898,journal,Digital Accessibility for Disabilities,2025-07-14,2025,article
