title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
"Big Data Testing Techniques: Taxonomy, Challenges and Future Trends",": Big Data is reforming many industrial domains by providing decision support through analyzing large data volumes. Big Data testing aims to ensure that Big Data systems run smoothly and error-free while maintaining the performance and quality of data. However, because of the diversity and complexity of data, testing Big Data is challenging. Though numerous research efforts deal with Big Data testing, a comprehensive review to address testing techniques and challenges of Big Data is not available as yet. Therefore, we have systematically reviewed the Big Data testing techniques’ evidence occurring in the period 2010-2021. This paper discusses testing data processing by highlighting the techniques used in every processing phase. Furthermore, we discuss the challenges and future directions. Our findings show that diverse functional, non-functional and combined (functional and non-functional) testing techniques have been used to solve specific problems related to Big Data. At the same time, most of the testing challenges have been faced during the MapReduce validation phase. In addition, the combinatorial testing technique is one of the most applied techniques in combination with other techniques (i.e., random testing, mutation testing, input space partitioning and equivalence testing) to find various functional faults through Big Data testing.","[{'authorId': '2137707650', 'name': 'Iram Arshad'}, {'authorId': '2379097522', 'name': 'S. H. Alsamhi'}, {'authorId': '3184435', 'name': 'W. Afzal'}]",2021.0,"Computers, Materials &amp; Continua","{'volume': 'abs/2111.02853', 'name': 'ArXiv'}",https://www.semanticscholar.org/paper/c497cf3382c1896da9f37bc88a07258f62bcffd3,True,"{'url': 'https://file.techscience.com/ueditor/files/cmc/TSP_CMC-74-2/TSP_CMC_30266/TSP_CMC_30266.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2111.02853, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,80,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2111-02853', 'ArXiv': '2111.02853', 'DOI': '10.32604/cmc.2023.030266', 'CorpusId': 242757125}",0,"Iram Arshad, S. H. Alsamhi, W. Afzal","JournalArticle, Review","DBLP:journals/corr/abs-2111-02853, ArXiv:2111.02853, DOI:10.32604/cmc.2023.030266, CorpusId:242757125"
Development of an Ontology-based Approach for Knowledge Management in Software Testing,"Software development organizations are seeking to add quality to their products. Testing processes are strategic elements to manage projects and product quality. However, advances in technology and the emergence of increasingly critical applications make testing a complex task and large volumes of information are generated. In fact, software testing is a knowledge intensive process. Because of this, these organizations have shown a growing interest in Knowledge Management (KM) programs, which in turn support the improvement of testing procedures. KM emerges as a means to manage testing knowledge, and, consequently, to improve software quality. However, there are only a few KM solutions supporting software testing. This paper reports experiences from the development of an approach, called Ontology-based Testing Knowledge Management (OntoT-KM), that aims to assist in launching KM initiatives in the software testing domain with the support of Knowledge Management Systems (KMSs).  OntoT-KM provides a process guiding how to start applying KM in software testing. OntoT-KM is based on the findings of a systematic mapping on KM in software testing and the results of a survey with testing practitioners. Moreover, OntoT-KM considers the conceptualization established by a Reference Ontology on Software Testing (ROoST). As a proof of concept, OntoT-KM was applied to develop a KMS called Testing KM Portal (TKMP), which was evaluated in terms of usefulness, usability, and functional correctness. Results show that the developed KMS from OntoT-KM is a potential system for managing knowledge in software testing, so, the approach can guide KM initiatives in software testing.","[{'authorId': '23181320', 'name': 'É. Souza'}, {'authorId': '143967990', 'name': 'R. Falbo'}, {'authorId': '1703620', 'name': 'N. Vijaykumar'}, {'authorId': '1757650', 'name': 'K. Felizardo'}, {'authorId': '3433873', 'name': 'G. V. Meinerz'}, {'authorId': '2052012968', 'name': 'Marcos S. Specimille'}, {'authorId': '2052013081', 'name': 'Alexandre G. N. Coelho'}]",2021.0,Journal of Software Engineering Research and Development,"{'volume': '9', 'pages': '12:1-12:21', 'name': 'J. Softw. Eng. Res. Dev.'}",https://www.semanticscholar.org/paper/2347aeade3615c3d0adea1fc33931f434c876546,True,"{'url': 'https://doi.org/10.5753/jserd.2021.1898', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.5753/JSERD.2021.1898?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5753/JSERD.2021.1898, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,56,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/jserd/SouzaFVFMSC21', 'MAG': '3207211562', 'DOI': '10.5753/JSERD.2021.1898', 'CorpusId': 244589177}",0,"É. Souza, R. Falbo, N. Vijaykumar, K. Felizardo, G. V. Meinerz, Marcos S. Specimille, Alexandre G. N. Coelho","JournalArticle, Review","DBLP:journals/jserd/SouzaFVFMSC21, MAG:3207211562, DOI:10.5753/JSERD.2021.1898, CorpusId:244589177"
Ontology-Based Regression Testing: A Systematic Literature Review,"Web systems evolve by adding new functionalities or modifying them to meet users’ requirements. Web systems require retesting to ensure that existing functionalities are according to users’ expectations. Retesting a web system is challenging due to high cost and time consumption. Existing ‘systematic literature review’ (SLR) studies do not comprehensively present the ontology-based regression testing approaches. Therefore, this study focuses on ontology-based regression testing approaches because ontologies have been a growing research solution in regression testing. Following this, a systematic search of studies was performed using the “Preferred Reporting Items for Systematic Reviews and Meta-Analyses” (PRISMA) guidelines. A total of 24 peer-reviewed studies covering ontologies (semantic and inference rules) and regression testing, published between 2007 and 2019, were selected. The results showed that mainly ontology-based regression testing approaches were published in 2011–2012 and 2019 because ontology got momentum in research in other fields of study during these years. Furthermore, seven challenges to ontology-driven regression testing approaches are reported in the selected studies. Cost and validation are the main challenges examined in the research studies. The scalability of regression testing approaches has been identified as a common problem for ontology-based and other benchmark regression testing approaches. This SLR presents that the safety of critical systems is a possible future research direction to prevent human life risks.","[{'authorId': '145266289', 'name': 'Muhammad Hasnain'}, {'authorId': '1910416', 'name': 'I. Ghani'}, {'authorId': '1801924', 'name': 'M. F. Pasha'}, {'authorId': '52332072', 'name': 'S. Jeong'}]",2021.0,Applied Sciences,{'name': 'Applied Sciences'},https://www.semanticscholar.org/paper/4646a8cc1018101afd7e2e0ffa3975c4ff73d79d,True,"{'url': 'https://www.mdpi.com/2076-3417/11/20/9709/pdf?version=1634697653', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.3390/app11209709?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3390/app11209709, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,44,,['Review'],['Computer Science'],"{'MAG': '3206610713', 'DOI': '10.3390/app11209709', 'CorpusId': 244579142}",0,"Muhammad Hasnain, I. Ghani, M. F. Pasha, S. Jeong",Review,"MAG:3206610713, DOI:10.3390/app11209709, CorpusId:244579142"
Ontologies in human–computer interaction: A systematic literature review,"Human–Computer Interaction (HCI) is a multidisciplinary area that involves a diverse body of knowledge and a complex landscape of concepts, which can lead to semantic problems, hampering communication and knowledge transfer. Ontologies have been successfully used to solve semantics and knowledge-related problems in several domains. This paper presents a systematic literature review that investigated the use of ontologies in the HCI domain. The main goal was to find out how HCI ontologies have been used and developed. 35 ontologies were identified. As a result, we noticed that they cover different HCI aspects, such as user interface, interaction phenomenon, pervasive computing, user modeling / profile, HCI design, interaction experience and adaptive interactive system. Although there are overlaps, we did not identify reuse among the 35 analyzed ontologies. The ontologies have been used mainly to support knowledge representation and reasoning. Although ontologies have been used in HCI for more than 25 years, their use became more frequent in the last decade, when ontologies address a higher number of HCI aspects and are represented as both conceptual and computational models. Concerning how ontologies have been developed, we noticed that some good practices of ontology engineering have not been followed. Considering that the quality of an ontology directly influences the quality of the solution built based on it, we believe that there is an opportunity for HCI and ontology engineering professionals to get closer to build better and more effective ontologies, as well as ontology-based solutions.","[{'authorId': '8426856', 'name': 'S. D. Costa'}, {'authorId': '1746070', 'name': 'M. Barcellos'}, {'authorId': '143967990', 'name': 'R. Falbo'}]",2021.0,Appl. Ontology,"{'volume': '16', 'pages': '421 - 452', 'name': 'Applied Ontology'}",https://www.semanticscholar.org/paper/1d6f6fbcfe13b8aaeaa6bf5a0082382b983fa042,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.3233/AO-210255?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.3233/AO-210255, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",14,93,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/ao/CostaBF21', 'DOI': '10.3233/AO-210255', 'CorpusId': 244271728}",0,"S. D. Costa, M. Barcellos, R. Falbo","JournalArticle, Review","DBLP:journals/ao/CostaBF21, DOI:10.3233/AO-210255, CorpusId:244271728"
Synthesizing researches on Knowledge Management and Agile Software Development using the Meta-ethnography method,,"[{'authorId': '23176743', 'name': 'B. Napoleão'}, {'authorId': '23181320', 'name': 'É. Souza'}, {'authorId': '2061491429', 'name': 'Glauco Antonio Ruiz'}, {'authorId': '1757650', 'name': 'K. Felizardo'}, {'authorId': '3433873', 'name': 'G. V. Meinerz'}, {'authorId': '1703620', 'name': 'N. Vijaykumar'}]",2021.0,Journal of Systems and Software,"{'volume': '178', 'pages': '110973', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/49bd993d0ca714263235addb67af441616bad793,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.JSS.2021.110973?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.JSS.2021.110973, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",12,51,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '3138966960', 'DBLP': 'journals/jss/NapoleaoSRFMV21', 'DOI': '10.1016/J.JSS.2021.110973', 'CorpusId': 234819480}",0,"B. Napoleão, É. Souza, Glauco Antonio Ruiz, K. Felizardo, G. V. Meinerz, N. Vijaykumar","JournalArticle, Review","MAG:3138966960, DBLP:journals/jss/NapoleaoSRFMV21, DOI:10.1016/J.JSS.2021.110973, CorpusId:234819480"
Grey Literature in Software Engineering: A Critical Review,,"[{'authorId': '39781000', 'name': 'F. Kamei'}, {'authorId': '2381447', 'name': 'I. Wiese'}, {'authorId': '3096192', 'name': 'Crescencio Rodrigues Lima Neto'}, {'authorId': '1684392', 'name': 'Ivanilton Polato'}, {'authorId': '2299564', 'name': 'V. Nepomuceno'}, {'authorId': '34818471', 'name': 'Waldemar Ferreira'}, {'authorId': '144169117', 'name': 'Márcio Ribeiro'}, {'authorId': '151479756', 'name': 'Carolline Pena'}, {'authorId': '2303807', 'name': 'Bruno Cartaxo'}, {'authorId': '117886013', 'name': 'G. Pinto'}, {'authorId': '145256450', 'name': 'S. Soares'}]",2021.0,Information and Software Technology,"{'volume': 'abs/2104.13435', 'name': 'ArXiv'}",https://www.semanticscholar.org/paper/756621a276b064b6d075d6a1deca9fddc7908ef8,True,"{'url': 'https://arxiv.org/pdf/2104.13435', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2104.13435, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",48,289,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2104-13435', 'MAG': '3170490302', 'ArXiv': '2104.13435', 'DOI': '10.1016/J.INFSOF.2021.106609', 'CorpusId': 233423404}",1,"F. Kamei, I. Wiese, Crescencio Rodrigues Lima Neto, Ivanilton Polato, V. Nepomuceno, Waldemar Ferreira, Márcio Ribeiro, Carolline Pena, Bruno Cartaxo, G. Pinto, S. Soares","JournalArticle, Review","DBLP:journals/corr/abs-2104-13435, MAG:3170490302, ArXiv:2104.13435, DOI:10.1016/J.INFSOF.2021.106609, CorpusId:233423404"
An Ontology-Based Approach to Automated Test Case Generation,,"[{'authorId': '2168841732', 'name': 'Shreya M. Banerjee'}, {'authorId': '1725255', 'name': 'N. Debnath'}, {'authorId': '144341858', 'name': 'A. Sarkar'}]",2021.0,SN Computer Science,"{'volume': '2', 'name': 'SN Computer Science'}",https://www.semanticscholar.org/paper/354c924ba858b136dacf1336acfa71a2f2d31780,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s42979-020-00420-8?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s42979-020-00420-8, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10,22,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/sncs/BanerjeeDS21', 'DOI': '10.1007/s42979-020-00420-8', 'CorpusId': 231654719}",0,"Shreya M. Banerjee, N. Debnath, A. Sarkar",JournalArticle,"DBLP:journals/sncs/BanerjeeDS21, DOI:10.1007/s42979-020-00420-8, CorpusId:231654719"
Sinhala Handwritten Character Recognition using Convolutional Neural Network,"Handwritten character recognition is widely used for the English language. It is difficult to create a character recognition model for south Asian languages because of its shape and compound characters. Among other South Asian languages (e.g.: - Tamil, Hindi, Malayalam, etc.) Sinhala characters are unique, because of their shape, which are having mostly curves and dots. These unique characteristics make it difficult to create a model to recognize Sinhala’s handwritten characters. Recognizing handwritten characters rather than typed characters is more complicated because the handwriting of each individual is varying from each other. Therefore the recognition of Sinhala handwritten character need to be improved. Convolutional Neural Network (CNN) is playing a vital role in character recognition by supporting the more efficient image classification. This research focuses on recognizing Sinhala handwritten characters using CNN. Google colaboratory platform is used for the experiment, and python programming language is used for the implementation part. In total, around 110,000 image data were used for the experiment. CNN’s performance was evaluated by training and testing the dataset by increasing the number of character classes. When it reaches 100 character class it shows reasonable accuracy of 90.27%. The model was trained by 5 sets of different 100 character classes. Finally, the overall accuracy of 82.33% is achieved for 434 characters. This model outerformed than similar systems.","[{'authorId': '2045769211', 'name': 'Janotheepan Mariyathas'}, {'authorId': '2045772817', 'name': 'Vasanthapriyan Shanmuganathan'}, {'authorId': '1900962730', 'name': 'Banujan Kuhaneswaran'}]",2020.0,2020 5th International Conference on Information Technology Research (ICITR),"{'pages': '1-6', 'name': '2020 5th International Conference on Information Technology Research (ICITR)'}",https://www.semanticscholar.org/paper/537d57ed21b1b2c2e8db7750808edd9d5184ed2d,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICITR51448.2020.9310914?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICITR51448.2020.9310914, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",10,29,,['Conference'],,"{'DOI': '10.1109/ICITR51448.2020.9310914', 'CorpusId': 230997233}",0,"Janotheepan Mariyathas, Vasanthapriyan Shanmuganathan, Banujan Kuhaneswaran",Conference,"DOI:10.1109/ICITR51448.2020.9310914, CorpusId:230997233"
Experience Report on Developing an Ontology-based Approach for Knowledge Management in Software Testing,"Software testing is a knowledge intensive process. Thus, Knowledge Management (KM) emerges as a means to manage testing knowledge, and, consequently, to improve software quality. However, there are only a few KM solutions supporting software testing. This paper reports experiences from the development of an approach, Ontology-based Testing Knowledge Management (OntoT-KM), to assist in launching KM initiatives in the software testing domain with the support of Knowledge Management Systems (KMSs). OntoT-KM provides a process guiding how to start applying KM in software testing. OntoT-KM is based on the findings of a systematic mapping on KM in software testing and the results of a survey with testing practitioners. Moreover, OntoT-KM considers the conceptualization established by a Reference Ontology on Software Testing (ROoST). As a proof of concept, OntoT-KM was applied to develop a KMS called Testing KM Portal (TKMP), which was evaluated in terms of usefulness, usability and functional correctness. Results show that the developed KMS from OntoT-KM is a potential system for managing knowledge in software testing, so, the approach is able to guide KM initiatives in software testing.","[{'authorId': '23181320', 'name': 'É. Souza'}, {'authorId': '143967990', 'name': 'R. Falbo'}, {'authorId': '2052012968', 'name': 'Marcos S. Specimille'}, {'authorId': '2052013081', 'name': 'Alexandre G. N. Coelho'}, {'authorId': '1703620', 'name': 'N. Vijaykumar'}, {'authorId': '1757650', 'name': 'K. Felizardo'}, {'authorId': '3433873', 'name': 'G. V. Meinerz'}]",2020.0,Brazilian Symposium on Software Quality,{'name': 'Proceedings of the XIX Brazilian Symposium on Software Quality'},https://www.semanticscholar.org/paper/a0ee5ead80e1178cb647d6bb4edff57392344c69,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3439961.3439993?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3439961.3439993, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",3,24,,"['Book', 'JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'conf/sbqs/SouzaFSCVFM20', 'DOI': '10.1145/3439961.3439993', 'CorpusId': 232132967}",0,"É. Souza, R. Falbo, Marcos S. Specimille, Alexandre G. N. Coelho, N. Vijaykumar, K. Felizardo, G. V. Meinerz","Book, JournalArticle, Review","DBLP:conf/sbqs/SouzaFSCVFM20, DOI:10.1145/3439961.3439993, CorpusId:232132967"
Enhancing software development through project‐based learning and the quality of planning,,"[{'authorId': '2126572520', 'name': 'Marco Antônio Amaral Féris'}, {'authorId': '37305371', 'name': 'K. Goffin'}, {'authorId': '1707128', 'name': 'O. Zwikael'}, {'authorId': '117182073', 'name': 'Dinghong Fan'}]",2020.0,,"{'volume': '', 'name': 'R & D Management'}",https://www.semanticscholar.org/paper/3e43c049f66d19c9950dca3885a0fb45e9ad367f,True,"{'url': 'http://ira.lib.polyu.edu.hk/bitstream/10397/102193/1/Fan_Enhancing_Software_Development.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1111/radm.12435?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1111/radm.12435, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",11,109,,,['Business'],"{'MAG': '3083164110', 'DOI': '10.1111/radm.12435', 'CorpusId': 225278220}",0,"Marco Antônio Amaral Féris, K. Goffin, O. Zwikael, Dinghong Fan",,"MAG:3083164110, DOI:10.1111/radm.12435, CorpusId:225278220"
THE ANALYSIS OF KNOWLEDGE MANAGEMENT PROCESS ON SOFTWARE DEVELOPMENT PROCESS: A SYSTEMATIC REVIEW,,"[{'authorId': '145878737', 'name': 'A. Ramadhan'}, {'authorId': '2090109434', 'name': 'Lila Setiyani'}]",2020.0,,"{'volume': '1', 'pages': '522-535', 'name': ''}",https://www.semanticscholar.org/paper/79bf25e4b3e6659f4f508aa2b503713663a9d9a9,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.31933/DIJDBM.V1I4.363?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.31933/DIJDBM.V1I4.363, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1,31,,['Review'],['Computer Science'],"{'MAG': '3040214422', 'DOI': '10.31933/DIJDBM.V1I4.363', 'CorpusId': 221021430}",0,"A. Ramadhan, Lila Setiyani",Review,"MAG:3040214422, DOI:10.31933/DIJDBM.V1I4.363, CorpusId:221021430"
An Optimized and Unique Methodology for Software Test Case Automation Strategy,"Natural Language Processing is one of the major techniques in Artificial Intelligence which is used for processing, analysis and conversion of text from one language to another. It is used to process human language in a way machines can analyze. Test case generation is one of the most important parameters in determining the fitness value of the algorithms and to determine what test cases are accepted by the algorithms. The necessity to generate automatic test cases arises from the need to produce generations of test cases for complex algorithms. The main objectives of this paper include generating test cases automatically by the means of methodical practice and trail enhancement and defining test strategy for any software application which will not only reduce the long man hour needed to create the manual test cases but also help in searching the bugs and technical errors quickly, efficiently and accurately. The sole purpose of this paper is to automatically generate test cases on the basis of available test resources. In current scenario, the generation of most test cases is done manually. The manual generation of test cases is prone to human errors. The other test case generation systems do not rely upon NLP due to which ambiguous use cases often lead to incorrect generation of test cases. Due to the possibility in human error and having room for improvement in the other documented test case generation method for software application , the proposed system not only generates automated test cases according to the use cases but also makes use of ONTOLOGY and NLP UMTG TOOLKIT for overcoming ambiguous problem statements. In software development and testing, the main purpose is to produce high software with high quality output while optimizing the cost and the time needed to complete the application development. To achieve this goal, software teams will perform the test on their application before live production. For Test Automation, documentation plays a crucial role. To test the software output, functionality and quality, different kinds of documentation will be developed","[{'authorId': '2508504', 'name': 'Balika. J. Chelliah'}]",2020.0,International Journal of Advanced Trends in Computer Science and Engineering,{'name': 'International Journal of Advanced Trends in Computer Science and Engineering'},https://www.semanticscholar.org/paper/2651b947d569d953d3cf7c042e507848f0d634cc,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.30534/ijatcse/2020/183922020?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.30534/ijatcse/2020/183922020, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,29,,,['Computer Science'],"{'MAG': '3021129134', 'DOI': '10.30534/ijatcse/2020/183922020', 'CorpusId': 219023916}",0,Balika. J. Chelliah,,"MAG:3021129134, DOI:10.30534/ijatcse/2020/183922020, CorpusId:219023916"
A systematic literature review on semantic web enabled software testing,,"[{'authorId': '3437122', 'name': 'Mahboubeh Dadkhah'}, {'authorId': '2697244', 'name': 'S. Araban'}, {'authorId': '2576752', 'name': 'S. Paydar'}]",2020.0,Journal of Systems and Software,"{'volume': '162', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/7239f5f7790e21bc7aaad8e51c1ff774b1aeefdd,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2019.110485?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2019.110485, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",30,163,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/jss/DadkhahAP20', 'MAG': '2989809658', 'DOI': '10.1016/j.jss.2019.110485', 'CorpusId': 210976543}",2,"Mahboubeh Dadkhah, S. Araban, S. Paydar","JournalArticle, Review","DBLP:journals/jss/DadkhahAP20, MAG:2989809658, DOI:10.1016/j.jss.2019.110485, CorpusId:210976543"
Machine Learning Approaches for Emotion Classification of Music: A Systematic Literature Review,"Music is ubiquitous in every corner of the world. Fundamental mechanisms for how a listener perceives emotions in music as well as the way in which the emotional goal of a composer is expressed through music have been widely explored. Not only humans but also machines can recognize emotions in music once they are trained. As a result, various machine learning approaches are tested by previous researchers for their capability in music emotion recognition. To identify the current status of research and the research gaps in the above domain, we conducted a systematic literature review, through which we investigated several key aspects including types of music, acoustic features, feature extraction mechanisms, classification algorithms, and their performance. Six electronic databases were searched for studies published until 2018. Initial set of studies comprised of 198 studies from which 14 were selected for detailed analysis. Findings revealed that a considerable number of studies have used western music whereas other cultural-specific music still remains to be explored. Acoustic features pertaining to pitch, intensity, timbre, tempo, rhythm, melody, and harmony have been commonly used. While Support Vector Machine, Naive Bayes, and k-Nearest Neighbor are among the frequently used standard classifiers, Fuzzy classifiers and ensemble learning also have been attempted. The discrepancies among the classifier performances reported in previous studies could be partially attributed to the differences in the key aspects we have considered. The study makes a significant contribution by providing a comprehensive and up-to-date review of the previous attempts made in the selected domain.","[{'authorId': '2073306552', 'name': 'Charles Joseph'}, {'authorId': '30885313', 'name': 'Sugeeswari Lekamge'}]",2019.0,International Conference on Automation and Computing,"{'pages': '334-339', 'name': '2019 International Conference on Advancements in Computing (ICAC)'}",https://www.semanticscholar.org/paper/d40c3cf34d54076a84dc37d99907b7efa3fa9716,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICAC49085.2019.9103378?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICAC49085.2019.9103378, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,25,,"['Conference', 'Review']",['Computer Science'],"{'MAG': '3031785634', 'DOI': '10.1109/ICAC49085.2019.9103378', 'CorpusId': 219183177}",0,"Charles Joseph, Sugeeswari Lekamge","Conference, Review","MAG:3031785634, DOI:10.1109/ICAC49085.2019.9103378, CorpusId:219183177"
Aprendizagem Corporativa em Teste de Software: Uma Revisão Sistemática da Literatura,"Os produtos de software desenvolvidos pelas organizações brasileiras têm se destacado no mercado mundial de TI. Devido as falhas existentes, há a necessidade dessas empresas melhorarem a qualidade dos seus processos e as suas técnicas de trabalho. Nesse sentido, a educação tenta descobrir quais rumos devem ser tomados e quais as melhores formas de capacitar uma organização para estabelecer uma estrutura organizacional de teste. O uso de ˜hackathons são uma tendência crescente para promover o engajamento entre a equipe durante resolução de problemas. Dessa forma, o hackathon oferece uma excelente estrutura para que a aprendizagem corporativa em teste de software seja desenvolvida de maneira efetiva e inclusiva.","[{'authorId': '2115857246', 'name': 'D. Silva'}, {'authorId': '2058261320', 'name': 'D. Ferreira'}]",2019.0,Anais do XXV Workshop de Informática na Escola (WIE 2019),{'name': 'Anais do XXV Workshop de Informática na Escola (WIE 2019)'},https://www.semanticscholar.org/paper/bffd4de7535dd18c456a0b5ca5daf04e75935c9a,True,"{'url': 'https://sol.sbc.org.br/index.php/wie/article/download/13287/13140', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.5753/cbie.wie.2019.1209?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5753/cbie.wie.2019.1209, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,8,,,,"{'MAG': '2989778077', 'DOI': '10.5753/cbie.wie.2019.1209', 'CorpusId': 213572051}",0,"D. Silva, D. Ferreira",,"MAG:2989778077, DOI:10.5753/cbie.wie.2019.1209, CorpusId:213572051"
