id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3210405706,Iram Arshad|Saeed Hamood Alsamhi|Wasif Afzal,https://openalex.org/A5001642577|https://openalex.org/A5012786887|https://openalex.org/A5015132481,https://orcid.org/0000-0003-0755-5896|https://orcid.org/0000-0003-2857-6979|https://orcid.org/0000-0003-0611-2655,IE|IE|SE,Athlone Institute of Technology|Athlone Institute of Technology|Mälardalen University|University of Gävle,https://openalex.org/I151939572|https://openalex.org/I151939572|https://openalex.org/I82509713|https://openalex.org/I4210141702,True|False|False,cc-by,7,https://openalex.org/I151939572,"Big Data Testing Techniques: Taxonomy, Challenges and Future Trends",https://doi.org/10.32604/cmc.2023.030266,,2.81887967,False,en,True,diamond,"Computers, materials & continua/Computers, materials & continua (Print)",https://openalex.org/S4210191605,1546-2218,journal,Software Testing and Debugging Techniques,2022-10-31,2022,article
https://openalex.org/W4376606048,Mohammed Salahat|Raed A. Said|Khalid Hamid|Usama Haseeb|Elsaid Abdel Maguid Abdel Ghani|Abedallah Zaid Abualkishik|Muhammad Waseem Iqbal|Mohammad Inairat,https://openalex.org/A5050648507|https://openalex.org/A5022386194|https://openalex.org/A5010946884|https://openalex.org/A5091946750|https://openalex.org/A5091946751|https://openalex.org/A5059870205|https://openalex.org/A5101874727|https://openalex.org/A5088867998,|https://orcid.org/0000-0003-4378-7029|https://orcid.org/0000-0002-2853-4448|||https://orcid.org/0000-0003-0920-6454|https://orcid.org/0000-0001-6284-5904|,YE|AE|JO|PK|PK|AE|AE|JO|AE,University of Science and Technology|University of Science and Technology of Fujairah|Canadian University of Dubai|Superior University|Applied Science Private University|Superior University|Canadian University of Dubai|American University in the Emirates|Applied Science Private University|Skyline University College,https://openalex.org/I118692353|https://openalex.org/I4388891817|https://openalex.org/I186129607|https://openalex.org/I4210100043|https://openalex.org/I146367977|https://openalex.org/I4210100043|https://openalex.org/I186129607|https://openalex.org/I91600406|https://openalex.org/I146367977|https://openalex.org/I2799888298,True|False|False|False|False|False|False|False,,6,https://openalex.org/I118692353|https://openalex.org/I4388891817,Software Testing Issues Improvement in Quality Assurance,https://doi.org/10.1109/icbats57792.2023.10111145,,1.92243719,False,en,False,closed,,,,,Software Reliability and Analysis Research,2023-03-07,2023,article
https://openalex.org/W3137279226,José Carlos,https://openalex.org/A5110675535,,BR|GB|PT,Universidade Estadual de Mato Grosso do Sul|Universidade do Porto|University of Cambridge,https://openalex.org/I2802295813|https://openalex.org/I182534213|https://openalex.org/I241749,True,cc-by-nc-nd,17,https://openalex.org/I2802295813|https://openalex.org/I182534213|https://openalex.org/I241749,Carbon Capture and Storage,https://doi.org/10.3390/books978-3-03921-400-6,,1.96912174,False,en,True,gold,,,,,Carbon Dioxide Capture Technologies,2019-08-23,2019,book
https://openalex.org/W2898460397,Claudia Patricia Candia Maciel|Érica Ferreira de Souza|Ricardo de Almeia Falbo|Katia Romero Felizardo|Nandamudi L. Vijaykumar,https://openalex.org/A5083960439|https://openalex.org/A5050603863|https://openalex.org/A5066685424|https://openalex.org/A5043877845|https://openalex.org/A5042368174,|https://orcid.org/0000-0002-5425-145X||https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0002-9025-0841,BR|BR|BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Federal do Espírito Santo|Universidade Tecnológica Federal do Paraná|National Institute for Space Research,https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I51235708|https://openalex.org/I1283613182|https://openalex.org/I80849659,True|False|False|False|False,,13,https://openalex.org/I1283613182,Knowledge Management Diagnostics in Software Development Organizations,https://doi.org/10.1145/3275245.3275260,,1.78597009,False,en,False,closed,,,,,Software Engineering Techniques and Practices,2018-10-17,2018,article
https://openalex.org/W3083164110,Marco Antônio Amaral Féris|Keith Goffin|Ofer Zwikael|Di Fan,https://openalex.org/A5051738494|https://openalex.org/A5042189781|https://openalex.org/A5035400792|https://openalex.org/A5059620418,https://orcid.org/0000-0002-9670-893X||https://orcid.org/0000-0003-0750-1337|https://orcid.org/0000-0002-1529-9098,AU|SE|AU|HK,University of Wollongong|Stockholm School of Economics|Australian National University|Hong Kong Polytechnic University,https://openalex.org/I204824540|https://openalex.org/I180242103|https://openalex.org/I118347636|https://openalex.org/I14243506,True|False|False|True,,11,https://openalex.org/I204824540|https://openalex.org/I14243506,Enhancing software development through project‐based learning and the quality of planning,https://doi.org/10.1111/radm.12435,,1.62120783,False,en,True,green,R and D Management,https://openalex.org/S43637407,0033-6807,journal,Innovation and Knowledge Management,2020-09-04,2020,article
https://openalex.org/W3120999377,Shreya Banerjee|Narayan C. Debnath|Anirban Sarkar,https://openalex.org/A5069316426|https://openalex.org/A5111936306|https://openalex.org/A5101938750,https://orcid.org/0000-0002-7100-7571||https://orcid.org/0000-0002-7724-1625,VN|VN|IN,Eastern International University|Eastern International University|National Institute of Technology Durgapur,https://openalex.org/I4210142079|https://openalex.org/I4210142079|https://openalex.org/I155837530,True|False|False,,11,https://openalex.org/I4210142079,An Ontology-Based Approach to Automated Test Case Generation,https://doi.org/10.1007/s42979-020-00420-8,,2.89305667,False,en,False,closed,SN Computer Science,https://openalex.org/S4210174798,2661-8907,journal,Software Testing and Debugging Techniques,2021-01-12,2021,article
https://openalex.org/W2890983471,Katia Romero Felizardo|Anderson Yoshiaki Iwazaki|Érica Ferreira de Souza|Nandamudi L. Vijaykumar|Elisa Yumi Nakagawa,https://openalex.org/A5043877845|https://openalex.org/A5015545976|https://openalex.org/A5050603863|https://openalex.org/A5042368174|https://openalex.org/A5051850325,https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0002-3022-8407|https://orcid.org/0000-0002-5425-145X|https://orcid.org/0000-0002-9025-0841|https://orcid.org/0000-0002-7754-4298,BR|BR|BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|National Institute for Space Research|Brazilian Society of Computational and Applied Mathematics,https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I80849659|https://openalex.org/I4210131883,True|False|False|False|False,,10,https://openalex.org/I1283613182,Evaluating strategies for forward snowballing application to support secondary studies updates,https://doi.org/10.1145/3266237.3266240,Conselho Nacional de Desenvolvimento Científico e Tecnológico,0.66434196,False,en,False,closed,,,,,Data Quality and Management,2018-09-17,2018,article
https://openalex.org/W2921409122,Mitali Chugh|Nitin Nitin|Rajesh Kumar Upadhyay|Devendra Kumar Punia,https://openalex.org/A5069038247|https://openalex.org/A5112655561|https://openalex.org/A5053944618|https://openalex.org/A5115589184,https://orcid.org/0000-0002-1777-2387||https://orcid.org/0000-0002-7341-3944|,IN|IN|IN|IN,University of Petroleum and Energy Studies|Indian Institute of Management Shillong|Indian Institute of Technology Roorkee|Management Development Institute,https://openalex.org/I5847235|https://openalex.org/I2800084297|https://openalex.org/I154851008|https://openalex.org/I110930757,True|False|False|False,,7,https://openalex.org/I5847235,Effect of knowledge management on software product experience with mediating effect of perceived software process improvement: An empirical study for Indian software industry,https://doi.org/10.1177/0165551519833610,,1.71301586,False,en,False,closed,Journal of Information Science,https://openalex.org/S68913162,0165-5515,journal,Innovation and Knowledge Management,2019-03-06,2019,article
https://openalex.org/W2971384234,Mitali Chugh|Nitin Nitin|Amar Kumar Mishra|Devendra Kumar Punia,https://openalex.org/A5069038247|https://openalex.org/A5112655561|https://openalex.org/A5065944248|https://openalex.org/A5115589184,https://orcid.org/0000-0002-1777-2387||https://orcid.org/0000-0002-6861-6464|,IN|IN|IN|IN,University of Petroleum and Energy Studies|Indian Institute of Management Shillong|IMS Unison University|Paras Hospitals,https://openalex.org/I5847235|https://openalex.org/I2800084297|https://openalex.org/I2800301432|https://openalex.org/I4210092216,True|False|False|False,,7,https://openalex.org/I5847235,The effect of knowledge management on perceived software process improvement,https://doi.org/10.1108/vjikms-11-2018-0106,,1.28000339,False,en,False,closed,VINE Journal of Information and Knowledge Management Systems,https://openalex.org/S4210228535,2059-5891,journal,ERP Systems Implementation and Impact,2019-09-06,2019,article
https://openalex.org/W3206610713,Muhammad Hasnain|Imran Ghani|Muhammad Fermi Pasha|Seung-Ryul Jeong,https://openalex.org/A5101828767|https://openalex.org/A5112040797|https://openalex.org/A5040375469|https://openalex.org/A5053765122,https://orcid.org/0009-0003-5702-9621|https://orcid.org/0009-0000-9571-7036|https://orcid.org/0000-0002-9848-8950|,MY|US|MY|KR,Monash University Malaysia|Virginia Military Institute|Monash University Malaysia|Kookmin University,https://openalex.org/I11662577|https://openalex.org/I185641255|https://openalex.org/I11662577|https://openalex.org/I110273157,True|False|False|False,cc-by,7,https://openalex.org/I11662577,Ontology-Based Regression Testing: A Systematic Literature Review,https://doi.org/10.3390/app11209709,,1.6072537,False,en,True,gold,Applied Sciences,https://openalex.org/S4210205812,2076-3417,journal,Software Testing and Debugging Techniques,2021-10-18,2021,article
https://openalex.org/W3031785634,Joseph Charles|Sugeeswari Lekamge,https://openalex.org/A5016406541|https://openalex.org/A5004057575,https://orcid.org/0009-0004-4613-3957|,LK|LK,Sabaragamuwa University of Sri Lanka|Sabaragamuwa University of Sri Lanka,https://openalex.org/I908128300|https://openalex.org/I908128300,True|False,,6,https://openalex.org/I908128300,Machine Learning Approaches for Emotion Classification of Music: A Systematic Literature Review,https://doi.org/10.1109/icac49085.2019.9103378,,0.65672037,False,en,False,closed,,,,,Music and Audio Processing,2019-12-01,2019,article
https://openalex.org/W1926198296,Érica Ferreira de Souza|Ricardo A. Falbo|Nandamudi L. Vijaykumar,https://openalex.org/A5050603863|https://openalex.org/A5065185771|https://openalex.org/A5042368174,https://orcid.org/0000-0002-5425-145X||https://orcid.org/0000-0002-9025-0841,BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade Federal do Espírito Santo|National Institute for Space Research,https://openalex.org/I1283613182|https://openalex.org/I51235708|https://openalex.org/I80849659,True|False|False,,5,https://openalex.org/I1283613182,Using the Findings of a Mapping Study to Conduct a Research Project: A Case in Knowledge Management in Software Testing,https://doi.org/10.1109/seaa.2015.10,,1.46701143,False,en,False,closed,,,,,Scientific Computing and Data Management,2015-08-01,2015,article
https://openalex.org/W4313338965,Minuja Kanthasamy|Senthan Prasanth|Banujan Kuhaneswaran|Banage T. G. S. Kumara,https://openalex.org/A5051729692|https://openalex.org/A5013757712|https://openalex.org/A5077733859|https://openalex.org/A5084830184,|https://orcid.org/0009-0002-9362-1107|https://orcid.org/0000-0002-0265-2198|https://orcid.org/0000-0003-3941-2275,LK|LK|LK|LK,Sabaragamuwa University of Sri Lanka|Sabaragamuwa University of Sri Lanka|Sabaragamuwa University of Sri Lanka|Sabaragamuwa University of Sri Lanka,https://openalex.org/I908128300|https://openalex.org/I908128300|https://openalex.org/I908128300|https://openalex.org/I908128300,True|False|False|False,,2,https://openalex.org/I908128300,Systematic Mapping Study on the Use of Different Approaches for Detecting the Femoral Fracture Types using X-ray Images,https://doi.org/10.1109/3ict56508.2022.9990618,,0.7435207,False,en,False,closed,"2022 International Conference on Innovation and Intelligence for Informatics, Computing, and Technologies (3ICT)",https://openalex.org/S4363608419,,conference,Medical Imaging and Analysis,2022-11-20,2022,article
https://openalex.org/W4412841545,Banujan Kuhaneswaran|Golam Sorwar|Alireza Alaei|Feifei Tong,https://openalex.org/A5077733859|https://openalex.org/A5009816090|https://openalex.org/A5011881826|https://openalex.org/A5066636583,https://orcid.org/0000-0002-0265-2198|https://orcid.org/0000-0002-5294-1895|https://orcid.org/0000-0003-1669-2606|https://orcid.org/0000-0002-7261-9369,AU|AU|AU|AU,Southern Cross University|Southern Cross University|Southern Cross University|University of Adelaide|Southern Cross University,https://openalex.org/I66809481|https://openalex.org/I66809481|https://openalex.org/I66809481|https://openalex.org/I5681781|https://openalex.org/I66809481,True|False|False|False,cc-by,2,https://openalex.org/I66809481,"Evolution of Data-Driven Flood Forecasting: Trends, Technologies, and Gaps—A Systematic Mapping Study",https://doi.org/10.3390/w17152281,,6.23654349,False,en,True,gold,Water,https://openalex.org/S134216166,2073-4441,journal,Flood Risk Assessment and Management,2025-07-31,2025,article
https://openalex.org/W2613666261,Bokolo Anthony|Noraini Che Pa|Rozi Nor Haizan Nor|Yusmadi Jah Josoh,https://openalex.org/A5014717166|https://openalex.org/A5023333298|https://openalex.org/A5037296443|https://openalex.org/A5076400033,https://orcid.org/0000-0002-7276-0258|https://orcid.org/0000-0002-7466-5940|https://orcid.org/0000-0001-5099-6692|,MY|MY|MY|MY,Universiti Putra Malaysia|Universiti Putra Malaysia|Universiti Putra Malaysia|Universiti Putra Malaysia,https://openalex.org/I130343225|https://openalex.org/I130343225|https://openalex.org/I130343225|https://openalex.org/I130343225,True|False|False|False,,5,https://openalex.org/I130343225,KNOWLEDGE MAPPING PROCESS MODEL FOR RISK MITIGATION IN SOFTWARE MANAGEMENT,https://doi.org/10.15282/ijsecs.3.2017.1.0023,,1.11963408,False,en,True,diamond,International Journal of Computer Systems & Software Engineering,https://openalex.org/S4210192720,2180-0650,journal,Software Engineering Techniques and Practices,2017-02-28,2017,article
https://openalex.org/W2976069563,Vinicius dos Santos|João Gabriel Salgado|Érica Ferreira de Souza|Katia Romero Felizardo|Nandamudi L. Vijaykumar,https://openalex.org/A5042660497|https://openalex.org/A5103868684|https://openalex.org/A5050603863|https://openalex.org/A5043877845|https://openalex.org/A5042368174,https://orcid.org/0000-0002-0357-8823||https://orcid.org/0000-0002-5425-145X|https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0002-9025-0841,BR|PE|BR|BR|BR|BR,Universidad San Pedro|Brazilian Society of Computational and Applied Mathematics|Universidade de São Paulo|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Federal de São Paulo|National Institute for Space Research,https://openalex.org/I4210131481|https://openalex.org/I4210131883|https://openalex.org/I17974374|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I88273585|https://openalex.org/I80849659,True|False|False|False|False,,4,https://openalex.org/I4210131481|https://openalex.org/I4210131883|https://openalex.org/I17974374,A Tool for Automation of Knowledge Management Diagnostics in Software Development Companies,https://doi.org/10.5753/cbsoft_estendido.2019.7662,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior|Conselho Nacional de Desenvolvimento Científico e Tecnológico,1.09203011,False,en,True,gold,,,,,Software Engineering Techniques and Practices,2019-09-25,2019,article
https://openalex.org/W3128913221,Patrick Rodrigo da Silva|Vinicius dos Santos|Érica Ferreira de Souza|Giovani Volnei Meinerz|Katia Romero Felizardo|Nandamudi L. Vijaykumar,https://openalex.org/A5023533660|https://openalex.org/A5042660497|https://openalex.org/A5050603863|https://openalex.org/A5045644562|https://openalex.org/A5043877845|https://openalex.org/A5042368174,|https://orcid.org/0000-0002-0357-8823|https://orcid.org/0000-0002-5425-145X|https://orcid.org/0000-0003-0915-3436|https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0002-9025-0841,BR|BR|BR|BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade de São Paulo|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|National Institute for Space Research,https://openalex.org/I1283613182|https://openalex.org/I17974374|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I80849659,True|False|False|False|False|False,,4,https://openalex.org/I1283613182,Extraction of Useful Information from Unstructured Data in Software Engineering: A Systematic Mapping.,,,0.9903361,False,en,False,closed,Conferencia Iberoamericana de Software Engineering,https://openalex.org/S4306418113,,conference,Software Engineering Research,2020-01-01,2020,article
https://openalex.org/W2898283747,Glauco Antonio Ruiz|Bianca Minetto Napoleão|Érica Ferreira de Souza|Katia Romero Felizardo|Giovani Volnei Meinerz|Patrick Rodrigo da Silva|Nandamudi L. Vijaykumar,https://openalex.org/A5083314720|https://openalex.org/A5050461785|https://openalex.org/A5050603863|https://openalex.org/A5043877845|https://openalex.org/A5045644562|https://openalex.org/A5023533660|https://openalex.org/A5042368174,https://orcid.org/0000-0003-4813-8095|https://orcid.org/0000-0003-1066-5535|https://orcid.org/0000-0002-5425-145X|https://orcid.org/0000-0001-9080-4165|https://orcid.org/0000-0003-0915-3436||https://orcid.org/0000-0002-9025-0841,BR|BR|BR|BR|BR|BR|BR,Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná|National Institute for Space Research,https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I1283613182|https://openalex.org/I80849659,True|False|False|False|False|False|False,,3,https://openalex.org/I1283613182,Using meta-ethnography to synthesize research on knowledge management and agile software development methodology,https://doi.org/10.1145/3275245.3275270,Association for Glycogen Storage Disease,0.89298505,False,en,False,closed,,,,,Software Engineering Techniques and Practices,2018-10-17,2018,article
