Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"GA dos Reis Martins, EF de Souza","Um estudo do modelo das Sete Dimensões da Gestão do Conhecimento em indústrias de software",2022,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbqs_estendido/article/view/23328","",79,"2026-01-15 11:47:48","","","","",,,,,0,0.00,0,2,4,"As empresas de desenvolvimento de software apresentam atividades que geram uma quantidade considerável de conhecimento. Os princípios da Gestão do Conhecimento (GC) …","https://sol.sbc.org.br/index.php/sbqs_estendido/article/download/23328/23155","https://scholar.google.com/scholar?q=related:wEVGltsLBGcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D Silva, D Ferreira","Aprendizagem Corporativa em Teste de Software: Uma Revisao Sistemática da Literatura",2019,"Anais do Workshop de Informática na …","milanesa.ime.usp.br","http://milanesa.ime.usp.br/rbie/index.php/wie/article/view/8638","",81,"2026-01-15 11:47:48","","","","",,,,,0,0.00,0,2,7,"Software products developed by Brazilian organizations have stood out in the global IT market. Due to the existing flaws, these companies need to improve the quality of their …","http://milanesa.ime.usp.br/rbie/index.php/wie/article/viewFile/8638/6199","https://scholar.google.com/scholar?q=related:wZE8yhtIT3YJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"AJ Rohling, VVG Neto, EY Nakagawa…","Evoluçao Arquitetural em Sistemas de Controle de Satélites",2019,"… Brasileiro de Software …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/7661","",82,"2026-01-15 11:47:48","","","","",,,,,0,0.00,0,4,7,"Resumo Sistemas de Controle de Satélites (SCS) são responsáveis por manter o funcionando adequado dos satélites em órbita. Esses sistemas estão em constante …","https://sol.sbc.org.br/index.php/cbsoft_estendido/article/download/7661/7538","https://scholar.google.com/scholar?q=related:xWlnde-xTVIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"رضایی نور جلال, عسگری محمدسعید","مطالعات تحقیقاتی مدیریت دانش در عصر پردازش ابری‎",,"2019‎","فناوری آموزش‎","","",83,"2026-01-15 11:47:48","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:F3S03c81omsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"D de Autoría","Estrategia de Gestión del Conocimiento para el Laboratorio de Pruebas de Software de la Universidad de las Ciencias Informáticas",,"researchgate.net","","https://www.researchgate.net/profile/Celia-Soulary-Reyes/publication/316558394_Estrategia_de_Gestion_del_Conocimiento_para_el_Laboratorio_de_Pruebas_de_Software_de_la_Universidad_de_las_Ciencias_Informaticas/links/590407aaaca272116d2fcbf7/Estrategia-de-Gestion-del-Conocimiento-para-el-Laboratorio-de-Pruebas-de-Software-de-la-Universidad-de-las-Ciencias-Informaticas","",84,"2026-01-15 11:47:48","DOC","","","",,,,,0,0.00,0,1,,"La gestión del conocimiento constituye un factor clave en las organizaciones que realizan pruebas de software externas. Dado el papel predominante que desempeñan las personas …","https://www.researchgate.net/profile/Celia-Soulary-Reyes/publication/316558394_Estrategia_de_Gestion_del_Conocimiento_para_el_Laboratorio_de_Pruebas_de_Software_de_la_Universidad_de_las_Ciencias_Informaticas/links/590407aaaca272116d2fcbf7/Estrategia-de-Gestion-del-Conocimiento-para-el-Laboratorio-de-Pruebas-de-Software-de-la-Universidad-de-las-Ciencias-Informaticas","https://scholar.google.com/scholar?q=related:ASTAbi7DbB4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"V Malý, L Burita, K Halouzka, V Ondryhal","The Knowledge Management Systems Based on Topic Maps Theory",2017,"Advances in Military Technology","","","",86,"2026-01-15 11:47:48","CITATION","","","",,,,,0,0.00,0,4,9,"","","https://scholar.google.com/scholar?q=related:tKQTI7dQM-IJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"J Rezaeenour, MS Asgari","شزوــــمآ يرواـــنف‎",,"","","","",87,"2026-01-15 11:47:48","CITATION","","","",,,,,0,0.00,0,2,,"","","https://scholar.google.com/scholar?q=related:-Be6HrnwnHYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"DS Alves, DJ Smek, ÉF Souza, KR Felizardo…","Updating a Systematic Literature Review on Knowledge Management Diagnostics in Software Development Organizations",2024,"Proceedings of the XXIII …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3701625.3701652","https://scholar.google.com/scholar?cites=11527204463441764604&as_sdt=2005&sciodt=0,5&hl=en",47,"2026-01-15 11:47:48","","10.1145/3701625.3701652","","",,,,,1,0.50,0,5,2,"Context: In the rapidly evolving software development landscape, organizations face the constant challenge to work with the generated knowledge. Knowledge Management (KM) …","https://dl.acm.org/doi/pdf/10.1145/3701625.3701652","https://scholar.google.com/scholar?q=related:_GC-wGLb-J8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"P Premananthan…","Deep Learning-Based Mitosis Detection in Breast Cancer Histopathology Images: A Mapping Study",2024,"… Research Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10550511/","https://scholar.google.com/scholar?cites=3259653874781551429&as_sdt=2005&sciodt=0,5&hl=en",51,"2026-01-15 11:47:48","","","","",,,,,1,0.50,1,2,2,"Mitosis detection refers to the process of identifying and locating mitotic cells within histological or microscopic images. Mitosis, a crucial stage in the cell cycle, involves cell …","","https://scholar.google.com/scholar?q=related:RXsUwe2dPC0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"FO Ibitowa, SO Akinola","Knowledge Management in Software Testing",2021,"University of Ibadan Journal of Science …","journals.ui.edu.ng","http://journals.ui.edu.ng/index.php/uijslictr/article/view/731","https://scholar.google.com/scholar?cites=1017267716201669818&as_sdt=2005&sciodt=0,5&hl=en",58,"2026-01-15 11:47:48","","","","",,,,,1,0.20,1,2,5,"Software testing aids in the assessment and improvement of software quality. Software testers employ a variety of techniques to uncover more defects with the least amount of …","https://journals.ui.edu.ng/index.php/uijslictr/article/download/731/652","https://scholar.google.com/scholar?q=related:umSsIZkPHg4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"CN Turcanu","Knowledge Models for Software Testing in Robotics",2022,"… of International Conference on Information Technology …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-7618-5_42","https://scholar.google.com/scholar?cites=13237725505789773917&as_sdt=2005&sciodt=0,5&hl=en",59,"2026-01-15 11:47:48","","10.1007/978-981-16-7618-5_42","","",,,,,1,0.25,1,1,4,"Robots are very complex systems requiring intensive testing before being released as final products on the market. Moreover, due to the fast pace of robotics technological …","","https://scholar.google.com/scholar?q=related:XUi6BjbZtbcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"MM Shongwe","Knowledge Management in Learning Software SMMEs in KwaZulu-Natal, South Africa",2017,"","University of KwaZulu-Natal …","","https://scholar.google.com/scholar?cites=9984507623225451688&as_sdt=2005&sciodt=0,5&hl=en",66,"2026-01-15 11:47:48","CITATION","","","",,,,,1,0.11,1,1,9,"","","https://scholar.google.com/scholar?q=related:qGSIe8gYkIoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"L Buřita, K Halouzka, V Malý…","Knowledge management systems based on topic maps theory",2017,"Advances in Military …","publikace.k.utb.cz","https://publikace.k.utb.cz/handle/10563/1007489","https://scholar.google.com/scholar?cites=4894661836970480138&as_sdt=2005&sciodt=0,5&hl=en",68,"2026-01-15 11:47:48","","","","",,,,,1,0.11,0,4,9,"The aim of the paper is to summarize the experience gained from the research and the constructions of the Knowledge Management Systems (KMS) based on the ontology …","https://publikace.k.utb.cz/bitstream/handle/10563/1007489/Fulltext_1007489.pdf?sequence=1","https://scholar.google.com/scholar?q=related:ClJJ-AFV7UMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"M Dadkhah","Semantic-based test case generation",2016,"2016 IEEE International Conference on Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7515489/","https://scholar.google.com/scholar?cites=3686781917006165165&as_sdt=2005&sciodt=0,5&hl=en",69,"2026-01-15 11:47:48","","","","",,,,,1,0.10,1,1,10,"Software testing is a major V&V activity that revolves around quality test cases. Generating quality test cases is inherently knowledge intensive, tedious and expensive task that is …","","https://scholar.google.com/scholar?q=related:rXR8v54UKjMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"OMB Herrera, ML Trujillo…","Las buenas prácticas y las TI en la gestión del conocimiento de las Pymes Colombia",2017,"Revista Espacios","es.revistaespacios.com","http://es.revistaespacios.com/a17v38n03/a17v38n03p07.pdf","https://scholar.google.com/scholar?cites=1215185240548655227&as_sdt=2005&sciodt=0,5&hl=en",77,"2026-01-15 11:47:48","PDF","","","",,,,,1,0.11,0,3,9,"El objetivo del artículo presente es explicar la relación existente entre las buenas prácticas y las TI para la gestión del conocimiento de las pymes de Colombia, la cual parte de un …","http://es.revistaespacios.com/a17v38n03/a17v38n03p07.pdf","https://scholar.google.com/scholar?q=related:e0Azt4k03RAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"A Bonora, KR Felizardo, ÉF de Souza, N Vijaykumar","Replications on the use of graphical abstracts to support study selection in systematic mapping studies.",2021,"CIbSE","","","https://scholar.google.com/scholar?cites=110217092375485443&as_sdt=2005&sciodt=0,5&hl=en",85,"2026-01-15 11:47:48","CITATION","","","",,,,,1,0.20,0,4,5,"","","https://scholar.google.com/scholar?q=related:A5w3j9yRhwEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"A Edin, M Qorbanzada","An Ambidextrous Approach to User Acceptance Testing Management and Automation: How software customers can optimize their processes to explore new …",2022,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1700684","https://scholar.google.com/scholar?cites=17555529304130802872&as_sdt=2005&sciodt=0,5&hl=en",36,"2026-01-15 11:47:48","","","","",,,,,2,0.50,1,2,4,"User acceptance tests are tests that are executed by companies that are updating or integrating a new IT system. The system is usually procured by another company which has …","https://www.diva-portal.org/smash/get/diva2:1700684/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:uFStkOPEofMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"M Chugh","A Research Perspective on Integrating Knowledge Management for Software Engineering",2021,"2021 5th International Conference on Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9702377/","https://scholar.google.com/scholar?cites=12058947464680316095&as_sdt=2005&sciodt=0,5&hl=en",44,"2026-01-15 11:47:48","","","","",,,,,2,0.40,2,1,5,"The software development organizations strive to develop quality software to survive and gain competitive edge in the unpredictable competitive environment. However, common …","","https://scholar.google.com/scholar?q=related:vxxe_dP8WacJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"ÉF Souza, RA Falbo, MS Specimille…","Experience report on developing an ontology-based approach for knowledge management in software testing",2020,"Proceedings of the XIX …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3439961.3439993","https://scholar.google.com/scholar?cites=5160190605015238163&as_sdt=2005&sciodt=0,5&hl=en",53,"2026-01-15 11:47:48","","10.1145/3439961.3439993","","",,,,,2,0.33,1,4,6,"Software testing is a knowledge intensive process. Thus, Knowledge Management (KM) emerges as a means to manage testing knowledge, and, consequently, to improve software …","https://dl.acm.org/doi/pdf/10.1145/3439961.3439993","https://scholar.google.com/scholar?q=related:E8Y98QOunEcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"JO dos Santos, GA dos Reis Martins…","Perceptions of knowledge management in Brazilian software development companies",2022,"… Ibero-Americano em …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/cibse/article/view/20975","https://scholar.google.com/scholar?cites=4834078648146913831&as_sdt=2005&sciodt=0,5&hl=en",54,"2026-01-15 11:47:48","","","","",,,,,2,0.50,1,3,4,"The software development companies conduct activities that generate a considerable amount of knowledge. Knowledge Management (KM) allows working with the generated …","https://sol.sbc.org.br/index.php/cibse/article/download/20975/20801","https://scholar.google.com/scholar?q=related:J-oYH-sYFkMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"HM Idrus, N Ali","Towards development of software testing competency framework to empower software testers' profession",2018,"Int. J. Eng. Technol.(UAE)","researchgate.net","https://www.researchgate.net/profile/Hariaty-Mohd-Idrus/publication/330192971_Towards_Development_of_Software_Testing_Competency_Framework_to_Empower_Software_Testers%27_Profession/links/6020b9b4a6fdcc37a80e6559/Towards-Development-of-Software-Testing-Competency-Framework-to-Empower-Software-Testers-Profession.pdf","https://scholar.google.com/scholar?cites=3836979835650015597&as_sdt=2005&sciodt=0,5&hl=en",61,"2026-01-15 11:47:48","PDF","","","",,,,,2,0.25,1,2,8,"Separation of job functions between developers and testers due to enforcement of Software Quality Assurance (SQA) concept in software development has created worldwide demands …","https://www.researchgate.net/profile/Hariaty-Mohd-Idrus/publication/330192971_Towards_Development_of_Software_Testing_Competency_Framework_to_Empower_Software_Testers%27_Profession/links/6020b9b4a6fdcc37a80e6559/Towards-Development-of-Software-Testing-Competency-Framework-to-Empower-Software-Testers-Profession.pdf","https://scholar.google.com/scholar?q=related:bYFB0tSwPzUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"T Garrepalli","Knowledge Management in software testing",2015,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:869051","https://scholar.google.com/scholar?cites=15581790248248607548&as_sdt=2005&sciodt=0,5&hl=en",62,"2026-01-15 11:47:48","HTML","","","",,,,,2,0.18,2,1,11,"Knowledge Management in Software Testing diva-portal.org Digitala Vetenskapliga Arkivet Simple search Advanced search - Research publicationsAdvanced search - Student theses …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:869051","https://scholar.google.com/scholar?q=related:PAOBx6yjPdgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"V Tarasov, H Tan, A Adlemo, M Ismail…","Ontology-based Software Test Case Generation (OSTAG)",2015,"European Projects in …","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1302404","https://scholar.google.com/scholar?cites=9823380643790244038&as_sdt=2005&sciodt=0,5&hl=en",67,"2026-01-15 11:47:48","","","","",,,,,2,0.18,0,5,11,"Testing is a paramount quality assurance activity in every software development project, especially for embedded, safety critical systems. During the test process, a lot of effort is put …","https://www.diva-portal.org/smash/get/diva2:1302404/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:xsiQJqaoU4gJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"B Kuhaneswaran, G Sorwar, AR Alaei, F Tong","Evolution of data-driven flood forecasting: Trends, technologies, and gaps—A systematic mapping study",2025,"Water","mdpi.com","https://www.mdpi.com/2073-4441/17/15/2281","https://scholar.google.com/scholar?cites=14337178346353623686&as_sdt=2005&sciodt=0,5&hl=en",5,"2026-01-15 11:47:48","HTML","","","",,,,,3,3.00,1,4,1,"This paper presents a Systematic Mapping Study (SMS) on data-driven approaches in flood forecasting from 2019 to 2024, a period marked by transformative developments in Deep …","https://www.mdpi.com/2073-4441/17/15/2281","https://scholar.google.com/scholar?q=related:hoLUj77j98YJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"ÉF de Souza, R de Almeida Falbo…","Development of an Ontology-based Approach for Knowledge Management in Software Testing: an Experience Report",2021,"Journal of Software …","journals-sol.sbc.org.br","https://journals-sol.sbc.org.br/index.php/jserd/article/view/1898","https://scholar.google.com/scholar?cites=13018872751534820415&as_sdt=2005&sciodt=0,5&hl=en",43,"2026-01-15 11:47:48","HTML","","","",,,,,3,0.60,1,3,5,"Software development organizations are seeking to add quality to their products. Testing processes are strategic elements to manage projects and product quality. However …","https://journals-sol.sbc.org.br/index.php/jserd/article/view/1898","https://scholar.google.com/scholar?q=related:P8w-Y8pTrLQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"M Kanthasamy, S Prasanth, K Banujan…","Systematic Mapping Study on the Use of Different Approaches for Detecting the Femoral Fracture Types using X-ray Images",2022,"… on Innovation and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9990618/","https://scholar.google.com/scholar?cites=9642535898736582141&as_sdt=2005&sciodt=0,5&hl=en",45,"2026-01-15 11:47:48","","","","",,,,,3,0.75,1,4,4,"Usually the X-ray images can be used to detect fractures and help the physician to provide the appropriate diagnosis. To avoid further injury or causing more harm to the injured area, it …","","https://scholar.google.com/scholar?q=related:_V0lwk8r0YUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"AD Cross","Exploring software testing strategies used on software applications in the government",2020,"","search.proquest.com","https://search.proquest.com/openview/f40a54b526134aab5fec9b65f9260dc6/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=5677390004952440733&as_sdt=2005&sciodt=0,5&hl=en",46,"2026-01-15 11:47:48","","","","",,,,,3,0.50,3,1,6,"Developing a defect-free software application is a challenging task. Despite many years of experience, the intense development of reliable software remains a challenge. For this …","https://scholarworks.waldenu.edu/cgi/viewcontent.cgi?article=9645&context=dissertations","https://scholar.google.com/scholar?q=related:nR-LICEkyk4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
