Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"MM Shongwe","Knowledge Management in Learning Software SMMEs in KwaZulu-Natal, South Africa",2017,"","University of KwaZulu-Natal …","","https://scholar.google.com/scholar?cites=9984507623225451688&as_sdt=2005&sciodt=0,5&hl=en",16,"2026-01-15 11:37:43","CITATION","","","",,,,,1,0.11,1,1,9,"","","https://scholar.google.com/scholar?q=related:qGSIe8gYkIoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"MM Shongwe","The role of knowledge management in facilitating learning in software organisations",2015,"Proceedings Of The European Conference On E …","books.google.com","https://books.google.com/books?hl=en&lr=&id=pMg6CgAAQBAJ&oi=fnd&pg=PA151&ots=2RrR41TSAm&sig=6Drn5-8z9Lsw2N3EnJQEzzg-MQc","https://scholar.google.com/scholar?cites=14626530128093562841&as_sdt=2005&sciodt=0,5&hl=en",17,"2026-01-15 11:37:43","","","","",,,,,1,0.09,1,1,11,"Software organisations have been experiencing software development failures since the start of software development. These failures include among others abandoned and …","","https://scholar.google.com/scholar?q=related:2ceQJajf-8oJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"R ABDULLAH, N MAHMOODIAN","A Model of Managing Knowledge for Software Maintenance As a Service (SMaaS) in a Private Cloud Computing Environment",2013,"Recent Advances in …","researchgate.net","https://www.researchgate.net/profile/Naghmeh-Mahmoodian/publication/327345092_A_Model_of_Managing_Knowledge_for_Software_Maintenance_As_a_Service_SMaaS_in_a_Private_Cloud_Computing_Environment/links/5b9e421ea6fdccd3cb5ac8ac/A-Model-of-Managing-Knowledge-for-Software-Maintenance-As-a-Service-SMaaS-in-a-Private-Cloud-Computing-Environment.pdf","https://scholar.google.com/scholar?cites=970751258515801005&as_sdt=2005&sciodt=0,5&hl=en",18,"2026-01-15 11:37:43","PDF","","","",,,,,1,0.08,1,2,13,"Software Maintenance (SM) community of practice (CoP) is including the system maintainer as a service provider and the users as its service recipient. Based on this scenario, they are …","https://www.researchgate.net/profile/Naghmeh-Mahmoodian/publication/327345092_A_Model_of_Managing_Knowledge_for_Software_Maintenance_As_a_Service_SMaaS_in_a_Private_Cloud_Computing_Environment/links/5b9e421ea6fdccd3cb5ac8ac/A-Model-of-Managing-Knowledge-for-Software-Maintenance-As-a-Service-SMaaS-in-a-Private-Cloud-Computing-Environment.pdf","https://scholar.google.com/scholar?q=related:rQMZWSDNeA0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"T Abdou, P Grogono, P Kamthan","Managing knowledge in open source software test process",2015,"Open Source Technology …","igi-global.com","https://www.igi-global.com/chapter/managing-knowledge-in-open-source-software-test-process/120949","https://scholar.google.com/scholar?cites=4145637716468355941&as_sdt=2005&sciodt=0,5&hl=en",19,"2026-01-15 11:37:43","","","","",,,,,1,0.09,0,3,11,"The increasing adoption and use of Open Source Software (OSS) motivates study of its development. This chapter explores the state-of-the art in OSS development processes, in …","","https://scholar.google.com/scholar?q=related:ZdOO4YlDiDkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"R Abdullah","Towards developing software testing as a service (staas) model in cloud computing: a case of collaborative knowledge management system",2012,"Proceedings of the 11th WSEAS international …","dl.acm.org","https://dl.acm.org/doi/abs/10.5555/2183305.2183310","https://scholar.google.com/scholar?cites=12423922014556825264&as_sdt=2005&sciodt=0,5&hl=en",20,"2026-01-15 11:37:43","","10.5555/2183305.2183310","","",,,,,1,0.07,1,1,14,"Software testing (ST) is the process of identifying and delivering the software as a product based on the specification that has been given and required by the users. In order to ensure …","","https://scholar.google.com/scholar?q=related:sKbQWj-jaqwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"ЄВ Буров, ХІ Микіч, ОМ Верес…","Система ідентифікації проблемних ситуацій тестування програмного забезпечення",2019,"… системи та мережі","science.lpnu.ua","https://science.lpnu.ua/sites/default/files/journal-paper/2019/nov/19757/191675maket2-32-42_0.pdf","https://scholar.google.com/scholar?cites=6982807574325047988&as_sdt=2005&sciodt=0,5&hl=en",23,"2026-01-15 11:37:43","PDF","","","",,,,,1,0.14,0,4,7,"Досліджено та розроблено методи та засоби ідентифікації проблемних ситуацій на базі онтологій із використанням механізмів логічного виведення, які застосовано в …","https://science.lpnu.ua/sites/default/files/journal-paper/2019/nov/19757/191675maket2-32-42_0.pdf","https://scholar.google.com/scholar?q=related:tDKNCn7q52AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"A Edin, M Qorbanzada","An Ambidextrous Approach to User Acceptance Testing Management and Automation: How software customers can optimize their processes to explore new …",2022,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1700684","https://scholar.google.com/scholar?cites=17555529304130802872&as_sdt=2005&sciodt=0,5&hl=en",8,"2026-01-15 11:37:43","","","","",,,,,2,0.50,1,2,4,"User acceptance tests are tests that are executed by companies that are updating or integrating a new IT system. The system is usually procured by another company which has …","https://www.diva-portal.org/smash/get/diva2:1700684/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:uFStkOPEofMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"ÉF Souza, RA Falbo, MS Specimille…","Experience report on developing an ontology-based approach for knowledge management in software testing",2020,"Proceedings of the XIX …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3439961.3439993","https://scholar.google.com/scholar?cites=5160190605015238163&as_sdt=2005&sciodt=0,5&hl=en",12,"2026-01-15 11:37:43","","10.1145/3439961.3439993","","",,,,,2,0.33,1,4,6,"Software testing is a knowledge intensive process. Thus, Knowledge Management (KM) emerges as a means to manage testing knowledge, and, consequently, to improve software …","https://dl.acm.org/doi/pdf/10.1145/3439961.3439993","https://scholar.google.com/scholar?q=related:E8Y98QOunEcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"T Garrepalli","Knowledge Management in software testing",2015,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:869051","https://scholar.google.com/scholar?cites=15581790248248607548&as_sdt=2005&sciodt=0,5&hl=en",14,"2026-01-15 11:37:43","HTML","","","",,,,,2,0.18,2,1,11,"Knowledge Management in Software Testing diva-portal.org Digitala Vetenskapliga Arkivet Simple search Advanced search - Research publicationsAdvanced search - Student theses …","https://www.diva-portal.org/smash/record.jsf?pid=diva2:869051","https://scholar.google.com/scholar?q=related:PAOBx6yjPdgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"LAP Ossaba, JEV Isaza","Gestión de conocimiento: la solución para disminuir el reproceso en las pruebas de software",2012,"Ingenierías USBMed","revistas.usb.edu.co","https://revistas.usb.edu.co/index.php/IngUSBmed/article/view/274","https://scholar.google.com/scholar?cites=1873768704805414366&as_sdt=2005&sciodt=0,5&hl=en",22,"2026-01-15 11:37:43","","","","",,,,,2,0.14,1,2,14,"La gestión de conocimiento se ha convertido en una clave fundamental en los procesos de la ingeniería de software, permitiendo mejorar y optimizar cada una de las actividades que …","https://revistas.usb.edu.co/index.php/IngUSBmed/article/download/274/188","https://scholar.google.com/scholar?q=related:3qUrmbX2ABoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"ÉF de Souza, R de Almeida Falbo…","Development of an Ontology-based Approach for Knowledge Management in Software Testing: an Experience Report",2021,"Journal of Software …","journals-sol.sbc.org.br","https://journals-sol.sbc.org.br/index.php/jserd/article/view/1898","https://scholar.google.com/scholar?cites=13018872751534820415&as_sdt=2005&sciodt=0,5&hl=en",10,"2026-01-15 11:37:43","HTML","","","",,,,,3,0.60,1,3,5,"Software development organizations are seeking to add quality to their products. Testing processes are strategic elements to manage projects and product quality. However …","https://journals-sol.sbc.org.br/index.php/jserd/article/view/1898","https://scholar.google.com/scholar?q=related:P8w-Y8pTrLQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"ЗЛ Рибчак","Методи та засоби підтримки прийняття рішень формування та розвитку територіальних громад",2018,"","lpnu.ua","https://lpnu.ua/sites/default/files/2020/dissertation/1408/arefrybchakzl.pdf","https://scholar.google.com/scholar?cites=13529831250876525367&as_sdt=2005&sciodt=0,5&hl=en",15,"2026-01-15 11:37:43","PDF","","","",,,,,3,0.38,3,1,8,"Дисертаційну роботу присвячено розробці методів та засобів підтримки прийняття рішень формування та розвитку територіальних громад. Актуальність теми. На …","https://lpnu.ua/sites/default/files/2020/dissertation/1408/arefrybchakzl.pdf","https://scholar.google.com/scholar?q=related:N2t5q9adw7sJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"M Shongwe","Knowledge management in software development: a literature review",2016,"International Conference on Intellectual Capital and …","books.google.com","https://books.google.com/books?hl=en&lr=&id=bULqDQAAQBAJ&oi=fnd&pg=PA311&ots=AQsFXT_mhw&sig=IKDZtNXe0nDCDN3Ynask7fhSzz8","https://scholar.google.com/scholar?cites=15178505708702952357&as_sdt=2005&sciodt=0,5&hl=en",11,"2026-01-15 11:37:43","","","","",,,,,5,0.50,5,1,10,"Software engineering is a knowledge-intensive task. Software development organisations depend on the knowledge they have at their disposal to develop high-quality software and …","","https://scholar.google.com/scholar?q=related:pWt63IXipNIJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"HM Idrus, N Ali","Tacit knowledge in software testing: A systematic review",2019,"… 6th International Conference on Research and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9073275/","https://scholar.google.com/scholar?cites=11628584729395656910&as_sdt=2005&sciodt=0,5&hl=en",6,"2026-01-15 11:37:43","","","","",,,,,7,1.00,4,2,7,"This paper presents a systematic review of tacit knowledge in software testing. The main objectives of conducting this systematic review is to identify and synthesize issues and …","https://www.researchgate.net/profile/Hariaty-Mohd-Idrus/publication/340888031_Tacit_Knowledge_in_Software_Testing_A_Systematic_Review/links/6020bc07299bf1cc26ae8138/Tacit-Knowledge-in-Software-Testing-A-Systematic-Review.pdf","https://scholar.google.com/scholar?q=related:zvgoVDMIYaEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
7,"T Abdou, P Kamthan","A knowledge management approach for testing open source software systems",2014,"2014 IEEE 33rd International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7017022/","https://scholar.google.com/scholar?cites=13362075420307971796&as_sdt=2005&sciodt=0,5&hl=en",9,"2026-01-15 11:37:43","","","","",,,,,7,0.58,4,2,12,"The development of open source software (OSS), and their deployment by general public as well as by different types of organizations, has increased manifold over the past decade or …","https://www.researchgate.net/profile/Pankaj-Kamthan-2/publication/282161413_A_knowledge_management_approach_for_testing_open_source_software_systems/links/5766ce8e08ae1658e2f71743/A-knowledge-management-approach-for-testing-open-source-software-systems.pdf","https://scholar.google.com/scholar?q=related:1F5vqcygb7kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"ÉF Souza, RA Falbo…","Using the findings of a mapping study to conduct a research project: a case in knowledge management in software testing",2015,"2015 41st Euromicro …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7302453/","https://scholar.google.com/scholar?cites=3405504402478880291&as_sdt=2005&sciodt=0,5&hl=en",7,"2026-01-15 11:37:43","","","","",,,,,11,1.00,4,3,11,"A mapping study provides a broad overview of a research area in order to determine whether there is research evidence on a particular topic. Results of a systematic mapping …","https://www.researchgate.net/profile/Ricardo-Falbo/publication/284452417_Using_the_Findings_of_a_Mapping_Study_to_Conduct_a_Research_Project_A_Case_in_Knowledge_Management_in_Software_Testing/links/56b0a30608ae9ea7c3b16683/Using-the-Findings-of-a-Mapping-Study-to-Conduct-a-Research-Project-A-Case-in-Knowledge-Management-in-Software-Testing.pdf","https://scholar.google.com/scholar?q=related:I1bI_jXIQi8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
21,"R Abdullah, ZD Eri, AM Talib","A model of knowledge management system in managing knowledge of software testing environment",2011,"2011 Malaysian Conference in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6140675/","https://scholar.google.com/scholar?cites=10037695075320777018&as_sdt=2005&sciodt=0,5&hl=en",5,"2026-01-15 11:37:43","","","","",,,,,21,1.40,7,3,15,"Software testing is the process on how to identify and deliver the software as a product based on the specification that has been given and required by the users. In order to ensure …","https://www.academia.edu/download/11693161/MySec2011.pdf","https://scholar.google.com/scholar?q=related:OskuMH0OTYsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
24,"X An, H Deng, Y Wang, L Chao","An integrated model for effective knowledge management in Chinese organizations",2013,"Program","emerald.com","https://www.emerald.com/insight/content/doi/10.1108/prog-07-2012-0044/full/html","https://scholar.google.com/scholar?cites=18397097361449486386&as_sdt=2005&sciodt=0,5&hl=en",4,"2026-01-15 11:37:43","","10.1108/prog-07-2012-0044","","",,,,,24,1.85,6,4,13,"Purpose–The purpose of this paper is to provide organizations in the Chinese cultural context with a conceptual model for an integrated adoption of existing knowledge …","https://www.researchgate.net/profile/Xiaomi-An/publication/263157309_An_integrated_model_for_effective_knowledge_management_in_Chinese_organizations/links/554e8e3708ae739bdb8f2535/An-integrated-model-for-effective-knowledge-management-in-Chinese-organizations.pdf","https://scholar.google.com/scholar?q=related:Mgh5B5SeT_8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
47,"K Wnuk, T Garrepalli","Knowledge management in software testing: a systematic snowball literature review",2018,"e-Informatica Software Engineering …","yadda.icm.edu.pl","https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-fd27294c-dc79-4c73-a97a-9fd519b0a713","https://scholar.google.com/scholar?cites=10016090599045724182&as_sdt=2005&sciodt=0,5&hl=en",2,"2026-01-15 11:37:43","","","","",,,,,47,5.88,24,2,8,"Background: Software testing benefits from the usage of Knowledge Management (KM) methods and principles. Thus, there is a need to adopt KM to the software testing core …","https://yadda.icm.edu.pl/baztech/element/bwmeta1.element.baztech-fd27294c-dc79-4c73-a97a-9fd519b0a713/c/wnuk_knowledge_1_2018.pdf","https://scholar.google.com/scholar?q=related:Fvg_ElVNAIsJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
62,"M Dadkhah, S Araban, S Paydar","A systematic literature review on semantic web enabled software testing",2020,"Journal of Systems and Software","Elsevier","https://www.sciencedirect.com/science/article/pii/S0164121219302596","https://scholar.google.com/scholar?cites=17158178045450192579&as_sdt=2005&sciodt=0,5&hl=en",1,"2026-01-15 11:37:43","","","","",,,,,62,10.33,21,3,6,"Software testing, as a major verification and validation activity which revolves around quality tests, is a knowledge-intensive activity. Hence, it is reasonable to expect that it can be …","","https://scholar.google.com/scholar?q=related:wwb3PwYYHu4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
87,"ÉF de Souza, R de Almeida Falbo…","Knowledge management initiatives in software testing: A mapping study",2015,"Information and Software …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0950584914001335","https://scholar.google.com/scholar?cites=5214429026259150154&as_sdt=2005&sciodt=0,5&hl=en",3,"2026-01-15 11:37:43","","","","",,,,,87,7.91,29,3,11,"Context Software testing is a knowledge intensive process, and, thus, Knowledge Management (KM) principles and techniques should be applied to manage software testing …","https://www.academia.edu/download/39547077/Knowledge_Management_Initiatives_in_Soft20151030-9965-1hah4vq.pdf","https://scholar.google.com/scholar?q=related:SqWpeJJfXUgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
